time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-01-05T02:55:34.300Z,35.6703,-97.3995,7.069,3.1,ml,,33,,0.27,us,us10007r9j,2020-03-20T01:39:42.771Z,"6 km W of Arcadia, Oklahoma",earthquake,1.8,5.2,,,reviewed,tul,tul
2017-01-05T19:18:55.694Z,38.4218,-118.8978,8.5,3.2,ml,36,59.04,0.066,0.1881,nn,nn00572515,2018-07-02T18:19:27.171Z,"26 km WSW of Hawthorne, Nevada",earthquake,,0.9,0.29,21,reviewed,nn,nn
2017-01-06T05:06:20.550Z,43.6625,-108.7881,12.77,3,ml,,51,1.035,0.68,us,us10007rnk,2017-03-27T23:53:24.040Z,"22 km SW of Owl Creek, Wyoming",earthquake,2.2,8,0.056,42,reviewed,us,us
2017-01-06T06:55:09.270Z,32.3835,-115.2711667,7.76,3.22,ml,24,122,0.04591,0.39,ci,ci37781184,2017-03-27T23:53:24.040Z,"8km WNW of Delta, B.C., MX",earthquake,0.75,1.93,0.151,197,reviewed,ci,ci
2017-01-06T06:55:47.780Z,32.4018333,-115.2538333,3.13,3.33,ml,23,114,0.04673,0.34,ci,ci37781192,2017-03-27T23:53:24.040Z,"8km NW of Delta, B.C., MX",earthquake,0.6,0.72,0.145,218,reviewed,ci,ci
2017-01-06T16:36:15.515Z,38.4232,-118.9005,8.2,3,ml,23,61.89,0.067,0.1446,nn,nn00572706,2018-07-02T18:19:53.268Z,"26 km WSW of Hawthorne, Nevada",earthquake,,1.2,0.32,17,reviewed,nn,nn
2017-01-07T09:57:20.520Z,44.2331667,-110.7696667,4.14,3.35,ml,22,83,0.04536,0.13,uu,uu60181152,2017-03-27T23:53:26.040Z,"45 km ENE of Warm River, Idaho",earthquake,0.34,0.59,0.195,3,reviewed,uu,uu
2017-01-07T18:42:45.813Z,38.3316,-118.887,10.1,3,ml,26,45.55,0.026,0.1654,nn,nn00572872,2018-07-02T18:20:13.009Z,"31 km ENE of Bridgeport, California",earthquake,,1,0.32,15,reviewed,nn,nn
2017-01-08T02:02:36.900Z,36.9138,-97.5796,6.624,3,ml,,50,,0.57,us,us10007ry0,2017-04-01T00:26:04.040Z,"6 km E of Renfrow, Oklahoma",earthquake,1.4,7.5,,,reviewed,tul,tul
2017-01-09T13:14:36.286Z,38.4191,-118.8993,8.1,3,ml,26,57.35,0.063,0.2189,nn,nn00573067,2018-07-02T18:20:40.091Z,"26 km WSW of Hawthorne, Nevada",earthquake,,1.3,0.33,19,reviewed,nn,nn
2017-01-09T15:58:17.246Z,38.388,-118.8962,10.7,3,ml,19,62.8,0.032,0.1597,nn,nn00573076,2018-07-02T18:20:37.817Z,"28 km WSW of Hawthorne, Nevada",earthquake,,0.9,0.32,15,reviewed,nn,nn
2017-01-09T20:39:59.900Z,36.7026,-97.6719,7.798,3.2,mwr,,50,,0.13,us,us10007s68,2017-04-01T00:26:06.040Z,"10 km W of Lamont, Oklahoma",earthquake,0.7,5,,11,reviewed,tul,slm
2017-01-10T06:22:29.600Z,36.4174,-98.1347,5.866,3.3,ml,,41,,0.17,us,us10007s9d,2017-04-01T00:26:07.040Z,"Oklahoma",earthquake,1,2.9,,,reviewed,tul,tul
2017-01-10T16:23:55.740Z,40.3061667,-124.069,32.82,3.12,ml,25,70,0.09604,0.14,nc,nc72750720,2017-04-01T00:26:07.040Z,"12 km W of Weott, California",earthquake,0.44,0.77,0.185,16,reviewed,nc,nc
2017-01-11T21:34:27.500Z,36.5297,-98.98,6.147,3.1,ml,,73,,0.28,us,us10007sml,2017-04-01T00:26:09.040Z,"10 km NE of Quinlan, Oklahoma",earthquake,1.7,6.1,,,reviewed,tul,tul
2017-01-12T04:59:00.130Z,45.842,-111.7045,17.89,3.49,ml,44,53,0.121,0.28,mb,mb80196459,2021-05-13T22:00:44.774Z,"5 km WNW of Willow Creek, Montana",earthquake,0.39,0.74,0.415,21,reviewed,mb,mb
2017-01-13T03:17:52.895Z,38.4251,-118.897,8.3,3.6,ml,32,57.34,0.069,0.1987,nn,nn00573716,2018-07-02T18:21:23.298Z,"26 km WSW of Hawthorne, Nevada",earthquake,,0.9,0.3,20,reviewed,nn,nn
2017-01-13T10:43:17.070Z,47.3175,-113.1263333,20.91,3.01,ml,26,87,0.261,0.18,mb,mb80196669,2021-05-13T22:00:45.300Z,"31 km ENE of Seeley Lake, Montana",earthquake,0.56,0.79,0.321,12,reviewed,mb,mb
2017-01-14T06:32:56.810Z,45.3385,-112.546,8.9,3.11,ml,40,49,0.372,0.25,mb,mb80196774,2021-05-13T22:00:45.829Z,"15 km NNE of Dillon, Montana",earthquake,0.38,0.72,0.326,20,reviewed,mb,mb
2017-01-15T05:19:46.900Z,36.4493,-98.7751,7.503,3.4,ml,,49,,0.35,us,us10007tca,2017-04-12T02:28:56.040Z,"17 km SSE of Waynoka, Oklahoma",earthquake,5.1,7.7,,,reviewed,tul,tul
2017-01-17T14:55:29.070Z,35.728,-121.0905,7.27,3.09,ml,72,50,0.06885,0.06,nc,nc72753295,2017-04-12T02:28:59.040Z,"11 km WSW of Oak Shores, California",earthquake,0.13,0.47,0.121,22,reviewed,nc,nc
2017-01-18T02:53:36.360Z,37.4795,-118.7841667,5.22,3.44,ml,39,116,0.116,0.06,nc,nc72753515,2018-07-02T18:22:36.062Z,"10 km SW of Aspen Springs, California",earthquake,0.22,1.14,0.132,16,reviewed,nc,nc
2017-01-18T04:09:37.900Z,27.359,-111.2764,10,4.1,mb,,155,3.85,0.91,us,us10007tv5,2017-04-12T02:29:00.040Z,"70 km SSW of San Carlos, Mexico",earthquake,8.6,2,0.184,8,reviewed,us,us
2017-01-18T08:04:32.288Z,38.4063,-118.9266,9.6,3.7,ml,36,57.42,0.056,0.1611,nn,nn00574536,2018-07-02T18:22:38.004Z,"29 km WSW of Hawthorne, Nevada",earthquake,,1,0.24,19,reviewed,nn,nn
2017-01-19T00:41:26.710Z,40.3615,-124.5476667,26.77,3.05,ml,26,255,0.1968,0.18,nc,nc72753885,2017-04-12T02:29:01.040Z,"33 km SW of Ferndale, California",earthquake,0.66,0.77,0.089,9,reviewed,nc,nc
2017-01-19T20:52:17.060Z,45.5266667,-111.8978333,7.7,3.08,ml,53,65,0.201,0.25,mb,mb80197249,2021-05-13T22:00:46.373Z,"14 km S of Pony, Montana",earthquake,0.29,0.69,0.377,22,reviewed,mb,mb
2017-01-19T21:30:04.900Z,36.7629,-98.0624,7.678,3.3,ml,,54,,0.34,us,us10007u6w,2017-04-12T02:29:02.040Z,"Oklahoma",earthquake,1.3,7.7,,,reviewed,tul,tul
2017-01-20T16:37:32.000Z,44.8011667,-110.9933333,7.94,3.32,ml,21,178,0.04282,0.14,uu,uu60182362,2017-04-12T02:29:03.040Z,"15 km ENE of Hebgen Lake Estates, Montana",earthquake,0.43,0.46,0.3,8,reviewed,uu,uu
2017-01-21T03:57:54.300Z,36.9566,-104.8425,6.27,3.1,ml,,37,0.155,0.81,us,us10007ukm,2017-04-12T02:29:03.040Z,"New Mexico",earthquake,3.3,6.5,0.081,30,reviewed,us,us
2017-01-22T08:21:00.500Z,36.4432,-96.9735,3.94,3,ml,,32,,0.41,us,us10007ust,2017-04-19T18:30:55.040Z,"16 km N of Morrison, Oklahoma",earthquake,2,4.4,,,reviewed,tul,tul
2017-01-22T13:02:25.100Z,47.3995,-121.592,3.64,3.13,ml,53,40,0.1149,0.48,uw,uw61229917,2017-04-19T18:30:55.040Z,"14 km ESE of Riverbend, Washington",earthquake,0.53,1.78,0.178,37,reviewed,uw,uw
2017-01-22T16:13:42.390Z,32.2195,-115.2111667,19.12,3.25,ml,26,151,0.1415,0.3,ci,ci37572335,2017-04-19T18:30:55.040Z,"4km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,0.6,0.82,0.238,183,reviewed,ci,ci
2017-01-22T20:05:13.900Z,47.5348333,-123.5266667,42.15,3.58,ml,69,35,0.1949,0.16,uw,uw61230002,2017-04-19T18:30:55.040Z,"29 km ENE of Amanda Park, Washington",earthquake,0.23,0.55,0.166,57,reviewed,uw,uw
2017-01-22T20:15:30.300Z,44.9768333,-113.0393333,1.1,3.31,ml,43,57,0.201,0.26,mb,mb80197514,2021-05-13T22:00:48.018Z,"41 km SW of Dillon, Montana",earthquake,0.4,1.28,0.324,28,reviewed,mb,mb
2017-01-23T03:15:19.780Z,36.5886667,-121.1448333,8.17,3.5,ml,52,57,0.08534,0.09,nc,nc72755195,2017-04-19T18:30:56.040Z,"24 km NE of Soledad, California",earthquake,0.12,0.35,0.17,55,reviewed,nc,nc
2017-01-23T04:22:52.290Z,33.0018333,-118.8998333,5.74,3.57,ml,37,193,0.357,0.28,ci,ci37572455,2017-04-19T18:30:56.040Z,"28km W of San Clemente Is. (NW tip), CA",earthquake,0.48,31.61,0.129,295,reviewed,ci,ci
2017-01-23T21:21:08.500Z,36.7658,-98.0675,6.589,3.1,ml,,55,,0.34,us,us10007v2h,2017-04-19T18:30:57.040Z,"Oklahoma",earthquake,1.4,4.1,,,reviewed,tul,tul
2017-01-24T20:20:20.700Z,35.6253,-97.1719,5,3,ml,,24,,0.42,us,us10007v8z,2017-04-19T18:30:58.040Z,"4 km SSE of Luther, Oklahoma",earthquake,1,2.1,,,reviewed,tul,tul
2017-01-25T03:51:31.500Z,36.271,-97.3808,7.971,3.1,ml,,28,,0.76,us,us10007vai,2017-04-19T18:30:59.040Z,"6 km E of Lucien, Oklahoma",earthquake,2.1,5.9,,,reviewed,tul,tul
2017-01-25T19:44:15.400Z,36.6684,-97.581,8.292,3,ml,,59,,0.49,us,us10007vet,2017-04-19T18:31:00.040Z,"3 km SW of Lamont, Oklahoma",earthquake,1.3,7.4,,,reviewed,tul,tul
2017-01-26T12:02:32.000Z,36.3863,-97.701,6.054,3.2,ml,,30,,0.37,us,us10007vhf,2017-04-19T18:31:00.040Z,"3 km N of Fairmont, Oklahoma",earthquake,1.4,7.2,,,reviewed,tul,tul
2017-01-27T09:51:17.600Z,36.93,-97.6463,6.705,3.2,ml,,43,,0.82,us,us10007vnt,2017-04-19T18:31:01.040Z,"0 km ENE of Renfrow, Oklahoma",earthquake,1.3,7,,,reviewed,tul,tul
2017-01-27T19:08:29.710Z,38.7935,-122.7561667,2.69,3.89,mw,98,43,0.01833,0.08,nc,nc72756770,2017-04-19T18:31:02.040Z,"4 km SW of Cobb, California",earthquake,0.1,0.16,,5,reviewed,nc,nc
2017-01-28T03:54:00.300Z,36.1704,-97.2684,7.993,3,ml,,32,,0.29,us,us10007vwf,2017-04-19T18:31:03.040Z,"10 km ENE of Orlando, Oklahoma",earthquake,1.4,4.7,,,reviewed,tul,tul
2017-01-29T23:09:00.000Z,36.6995,-98.4304,6.59,3,ml,,80,,0.64,us,us10007w3n,2017-04-27T01:38:37.040Z,"1 km NNW of Lambert, Oklahoma",earthquake,1.3,5.1,,,reviewed,tul,tul
2017-01-30T05:34:21.200Z,36.8704,-97.4489,3.007,3.1,ml,,108,,0.52,us,us10007w4q,2017-04-27T01:38:38.040Z,"7 km N of Nardin, Oklahoma",earthquake,1.7,6.3,,,reviewed,tul,tul
2017-01-30T11:03:16.720Z,48.6111667,-123.0711667,14.59,3.09,ml,28,78,0.07578,0.3,uw,uw61247601,2019-04-06T06:24:21.946Z,"9 km NNW of Friday Harbor, Washington",earthquake,0.43,0.89,0.222,22,reviewed,uw,uw
2017-01-30T16:55:33.900Z,36.7918,-97.7296,7.934,3,ml,,40,,0.43,us,us10007w6u,2017-04-27T01:38:38.040Z,"1 km SSE of Medford, Oklahoma",earthquake,1.9,2.1,,,reviewed,tul,tul
2017-01-30T20:46:37.430Z,39.5427,-107.5885,5,3.3,ml,,36,0.599,0.59,us,us10007wad,2017-04-27T01:38:38.040Z,"5 km SW of New Castle, Colorado",earthquake,3.1,1.4,0.029,156,reviewed,us,us
2017-01-31T05:35:08.660Z,36.7593333,-121.3531667,11.02,3.28,mw,36,65,0.01735,0.2,nc,nc72758290,2017-04-27T01:38:39.040Z,"4 km SW of Tres Pinos, California",earthquake,0.34,0.83,,4,reviewed,nc,nc
2017-01-31T19:49:39.220Z,36.5369,-98.9758,10.09,3,mb_lg,,128,0.103,0.5,us,us10007whh,2017-04-27T01:38:40.040Z,"9 km WSW of Waynoka, Oklahoma",earthquake,1.9,6.1,0.064,64,reviewed,us,us
2017-02-02T01:58:10.300Z,36.29,-97.5072,3.67,3.2,ml,,25,,0.36,us,us20008ftg,2017-04-27T01:38:41.040Z,"5 km WNW of Lucien, Oklahoma",earthquake,1,7.7,,,reviewed,tul,tul
2017-02-03T13:35:40.260Z,44.7521667,-111.7275,11.61,3.37,ml,54,67,0.049,0.22,mb,mb80198369,2021-05-13T22:00:48.568Z,"42 km W of Hebgen Lake Estates, Montana",earthquake,0.32,0.49,0.455,25,reviewed,mb,mb
2017-02-03T15:04:12.400Z,36.5297,-98.9761,5.982,3.2,ml,,74,,0.31,us,us20008hds,2017-04-27T01:38:43.040Z,"10 km NE of Quinlan, Oklahoma",earthquake,2.9,4.6,,,reviewed,tul,tul
2017-02-03T16:13:42.340Z,40.2385,-123.6468333,31.33,3.68,ml,27,44,0.05963,0.09,nc,nc72759410,2017-04-27T01:38:43.040Z,"7 km NNW of Alderpoint, California",earthquake,0.25,0.63,0.381,32,reviewed,nc,nc
2017-02-04T11:19:41.900Z,36.8792,-98.0093,7.4,3.2,ml,,99,,0.49,us,us20008hn1,2017-04-27T01:38:44.040Z,"7 km W of Wakita, Oklahoma",earthquake,1.7,4,,,reviewed,tul,tul
2017-02-05T08:09:01.030Z,32.3621667,-115.3755,15.3,3.29,ml,27,131,0.08262,0.29,ci,ci37578223,2017-05-09T01:24:27.040Z,"17km W of Delta, B.C., MX",earthquake,0.6,0.84,0.18,210,reviewed,ci,ci
2017-02-05T21:25:47.390Z,44.7973333,-113.023,3.49,3.13,ml,39,64,0.128,0.24,mb,mb80198479,2021-05-13T22:00:49.098Z,"29 km ENE of Leadore, Idaho",earthquake,0.43,0.93,0.345,24,reviewed,mb,mb
2017-02-06T00:30:28.970Z,42.6909,-111.7102,2.95,3.4,ml,,50,0.455,0.6,us,us20008hun,2017-05-09T01:24:27.040Z,"9 km WNW of Soda Springs, Idaho",earthquake,2.3,8.2,0.036,100,reviewed,us,us
2017-02-06T07:47:05.390Z,31.6201667,-116.0078333,9.5,3.4,ml,13,155,0.2976,0.18,ci,ci37578663,2017-05-09T01:24:28.040Z,"54km ESE of Maneadero, B.C., MX",earthquake,0.38,1.28,0.165,200,reviewed,ci,ci
2017-02-06T14:02:38.580Z,38.5621667,-122.2853333,9.17,3.01,ml,100,100,0.1251,0.18,nc,nc72760230,2017-05-09T01:24:28.040Z,"14 km E of Angwin, California",earthquake,0.17,0.4,0.225,46,reviewed,nc,nc
2017-02-06T14:08:50.370Z,38.5613333,-122.2833333,9.68,3,ml,108,82,0.124,0.18,nc,nc72760235,2017-05-09T01:24:28.040Z,"14 km E of Angwin, California",earthquake,0.17,0.48,0.219,48,reviewed,nc,nc
2017-02-06T20:53:53.700Z,36.4199,-96.8941,6.287,3.4,ml,,63,,0.16,us,us20008hzs,2017-05-09T01:24:29.040Z,"12 km NW of Pawnee, Oklahoma",earthquake,1,1.4,,,reviewed,tul,tul
2017-02-07T07:39:14.550Z,38.8036667,-122.7911667,1.42,3.24,ml,63,29,0.005375,0.08,nc,nc72761506,2017-05-09T01:24:29.040Z,"6 km WSW of Cobb, California",earthquake,0.1,0.13,0.155,37,reviewed,nc,nc
2017-02-08T01:18:41.800Z,36.8736,-98.0954,5.638,3,ml,,75,,0.28,us,us20008idf,2017-05-09T01:24:30.040Z,"14 km SSW of Manchester, Oklahoma",earthquake,1,3.2,,,reviewed,tul,tul
2017-02-08T22:20:43.410Z,37.0467,-97.3834,3.62,3,mb_lg,,29,0.082,0.25,us,us20008ikz,2017-05-09T01:24:31.040Z,"2 km ESE of South Haven, Kansas",earthquake,1.1,4.9,0.08,41,reviewed,us,us
2017-02-10T10:10:32.620Z,34.1305,-117.046,9.67,3.44,ml,165,17,0.04951,0.16,ci,ci37580807,2017-05-09T01:24:33.040Z,"10km SE of Running Springs, CA",earthquake,0.09,0.2,0.142,345,reviewed,ci,ci
2017-02-11T09:00:55.610Z,38.5591667,-122.2873333,4.81,3.24,mw,80,61,0.04758,0.14,nc,nc72762726,2017-05-09T01:24:34.040Z,"14 km E of Angwin, California",earthquake,0.13,0.42,,3,reviewed,nc,nc
2017-02-11T11:12:19.700Z,36.3599,-98.1599,7.955,3.1,ml,,43,,0.49,us,us20008j5x,2017-05-09T01:24:34.040Z,"3 km SSE of Meno, Oklahoma",earthquake,1,6.4,,,reviewed,tul,tul
2017-02-12T16:31:50.100Z,37.3633,-98.1158,6.35,3.1,mb_lg,,122,0.114,0.36,us,us20008jdb,2017-05-13T01:03:18.040Z,"10 km SSE of Spivey, Kansas",earthquake,1.4,4.7,0.061,71,reviewed,us,us
2017-02-12T17:37:24.900Z,36.298,-96.6798,3.561,3.1,ml,,65,,0.26,us,us20008je3,2017-05-13T01:03:18.040Z,"6 km N of Maramec, Oklahoma",earthquake,1.2,4.4,,,reviewed,tul,tul
2017-02-13T21:39:58.870Z,37.0653,-97.3763,7.94,3.3,mb_lg,,28,0.096,0.36,us,us20008jkp,2017-05-13T01:03:19.040Z,"2 km ENE of South Haven, Kansas",earthquake,1.5,2.1,0.065,61,reviewed,us,us
2017-02-14T04:40:29.112Z,41.4976,-116.122,8.4,3,ml,13,124.68,0.516,0.1243,nn,nn00578292,2018-07-02T18:25:40.927Z,"50 km S of Owyhee, Nevada",earthquake,,3.7,0.2,9,reviewed,nn,nn
2017-02-15T06:15:11.350Z,35.203,-117.2808333,1.62,3.39,mw,41,50,0.1917,0.15,ci,ci37583871,2017-05-13T01:03:20.040Z,"37km ESE of Johannesburg, CA",earthquake,0.16,0.68,,4,reviewed,ci,ci
2017-02-16T15:33:07.300Z,36.1266,-96.864,6.207,3.3,mwr,,22,,0.31,us,us20008k9g,2020-03-20T01:41:31.792Z,"12 km SSE of Glencoe, Oklahoma",earthquake,0.8,2,,11,reviewed,tul,slm
2017-02-20T07:18:09.380Z,47.8696667,-114.29,3.29,3.37,ml,25,76,0.123,0.2,mb,mb80199834,2021-05-13T22:00:50.136Z,"0 km WNW of Dayton, Montana",earthquake,0.36,0.81,0.277,23,reviewed,mb,mb
2017-02-21T00:57:52.710Z,38.7958333,-122.7353333,1.32,4.16,mw,82,29,0.01262,0.09,nc,nc72766046,2018-05-11T03:11:49.010Z,"3 km SSW of Cobb, California",earthquake,0.12,0.16,,3,reviewed,nc,nc
2017-02-21T08:05:41.200Z,36.5339,-98.9738,6.377,3.1,ml,,58,,0.48,us,us20008l22,2017-05-17T01:19:34.040Z,"9 km WSW of Waynoka, Oklahoma",earthquake,2.6,6.9,,,reviewed,tul,tul
2017-02-21T22:46:23.830Z,36.6251667,-120.9921667,0.97,3.3,mw,60,72,0.03693,0.2,nc,nc72766431,2017-05-17T01:19:35.040Z,"34 km ESE of Tres Pinos, California",earthquake,0.15,0.4,,4,reviewed,nc,nc
2017-02-22T08:57:35.400Z,36.7675,-97.6396,8.799,3.4,ml,,52,,0.43,us,us20008ldc,2017-05-17T01:19:35.040Z,"9 km ESE of Medford, Oklahoma",earthquake,1.6,7.1,,,reviewed,tul,tul
2017-02-22T16:31:46.670Z,37.227,-97.9745,4.09,3.4,ml,,141,0.003,0.31,us,us20008lh5,2017-05-17T01:19:36.040Z,"8 km SE of Harper, Kansas",earthquake,1.6,3.7,0.197,18,reviewed,ismp,ismp
2017-02-23T04:49:43.740Z,34.3993333,-120.1623333,2.78,3.28,ml,37,95,0.08826,0.21,ci,ci37811048,2017-05-17T01:19:36.040Z,"22km S of Solvang, CA",earthquake,0.25,0.5,0.127,271,reviewed,ci,ci
2017-02-23T04:59:04.050Z,47.4801667,-123.035,15.44,4.09,ml,58,34,0.1653,0.25,uw,uw61251926,2018-07-05T18:19:31.970Z,"11 km NE of Hoodsport, Washington",earthquake,0.3,0.59,0.184,47,reviewed,uw,uw
2017-02-24T18:47:20.100Z,36.4876,-97.7636,7.457,3,ml,,35,,0.18,us,us20008m8e,2017-05-17T01:19:38.040Z,"6 km NNW of Breckinridge, Oklahoma",earthquake,0.9,4.7,,,reviewed,tul,tul
2017-02-25T17:31:02.000Z,36.2145,-97.5568,7.252,3.4,ml,,23,,0.23,us,us20008mex,2017-05-17T01:19:39.040Z,"9 km NE of Marshall, Oklahoma",earthquake,1,4,,,reviewed,tul,tul
2017-02-26T05:07:12.210Z,25.1361,-109.8137,10,4.3,mb,,112,0.838,1.42,us,us20008mgy,2017-05-24T02:48:08.040Z,"Gulf of California",earthquake,5.4,1.9,0.052,107,reviewed,us,us
2017-02-26T13:59:18.620Z,47.0756667,-120.9966667,4.01,3.15,ml,37,47,0.1069,0.17,uw,uw61252706,2017-05-24T02:48:08.040Z,"12 km SSW of South Cle Elum, Washington",earthquake,0.29,0.65,0.165,15,reviewed,uw,uw
2017-02-26T14:58:40.100Z,36.959,-121.5756667,4.46,3.6,mw,148,44,0.01487,0.19,nc,nc72768191,2018-11-29T14:13:37.454Z,"5 km S of Gilroy, California",earthquake,0.11,0.23,,3,reviewed,nc,nc
2017-02-26T19:55:49.160Z,36.812,-121.544,6.59,3.39,mw,73,23,0.03206,0.11,nc,nc72768266,2017-05-24T02:48:09.040Z,"3 km S of San Juan Bautista, California",earthquake,0.12,0.22,,3,reviewed,nc,nc
2017-02-28T01:31:59.990Z,40.3295,-124.6771667,18.86,3.12,ml,42,254,0.2976,0.25,nc,nc72768716,2017-05-24T02:48:10.040Z,"44 km SW of Ferndale, California",earthquake,0.83,0.6,0.203,20,reviewed,nc,nc
2017-03-01T05:25:22.600Z,36.4434,-98.7855,7.462,3.4,ml,,51,,0.36,us,us100085wh,2017-05-24T02:48:12.040Z,"17 km SSE of Waynoka, Oklahoma",earthquake,1.7,7.1,,,reviewed,tul,tul
2017-03-01T19:49:55.300Z,36.4829,-98.763,4.768,3.1,ml,,43,,0.17,us,us1000862f,2017-05-24T02:48:12.040Z,"15 km SE of Waynoka, Oklahoma",earthquake,1.1,4.5,,,reviewed,tul,tul
2017-03-01T20:18:39.150Z,33.1341667,-115.8621667,11.51,3.61,ml,70,25,0.03748,0.23,ci,ci37816152,2017-05-24T02:48:12.040Z,"20km SSE of Salton City, CA",earthquake,0.17,0.44,0.148,221,reviewed,ci,ci
2017-03-02T00:30:40.600Z,35.8428,-96.6459,5.952,3.3,ml,,48,,0.26,us,us100086el,2017-05-24T02:48:13.040Z,"9 km SW of Shamrock, Oklahoma",earthquake,2.6,5.3,,,reviewed,tul,tul
2017-03-02T07:31:19.440Z,34.058,-117.0008333,12.76,3.1,ml,147,27,0.06453,0.18,ci,ci37816704,2018-02-20T01:05:13.997Z,"5km NE of Yucaipa, CA",earthquake,0.1,0.28,0.183,222,reviewed,ci,ci
2017-03-02T16:43:39.800Z,36.5359,-98.9643,5.741,3.3,ml,,62,,0.53,us,us100086ia,2017-05-24T02:48:13.040Z,"9 km SW of Waynoka, Oklahoma",earthquake,1.3,2.1,,,reviewed,tul,tul
2017-03-02T20:23:45.020Z,40.2905,-124.3951667,8.17,3.85,mw,20,240,0.08911,0.1,nc,nc72769811,2017-05-24T02:48:13.040Z,"32 km SW of Scotia, California",earthquake,0.52,0.31,,3,reviewed,nc,nc
2017-03-02T20:27:29.000Z,36.5278,-98.9756,6.208,3.5,ml,,52,,0.21,us,us100086kz,2017-05-24T02:48:13.040Z,"10 km NE of Quinlan, Oklahoma",earthquake,3.2,4.3,,,reviewed,tul,tul
2017-03-03T02:38:27.000Z,36.6646,-99.1271,5.832,3.3,ml,,146,,0.75,us,us100086n3,2017-05-24T02:48:14.040Z,"11 km S of Freedom, Oklahoma",earthquake,2.7,7.5,,,reviewed,tul,tul
2017-03-04T16:08:38.100Z,35.6692,-97.3932,6.825,3,ml,,26,,0.24,us,us100086zd,2020-03-20T01:41:49.483Z,"6 km W of Arcadia, Oklahoma",earthquake,1.2,1.9,,,reviewed,tul,tul
2017-03-05T12:09:16.200Z,35.8996,-98.2899,5,3.2,ml,,48,,0.56,us,us10008748,2017-05-31T01:58:54.040Z,"9 km SE of Hitchcock, Oklahoma",earthquake,1.1,6.2,,,reviewed,tul,tul
2017-03-05T19:14:49.540Z,37.7546667,-113.1491667,3.5,3.3,ml,22,81,0.2331,0.25,uu,uu60187772,2017-10-24T16:28:35.744Z,"11 km W of Enoch, Utah",earthquake,0.49,8.91,0.218,16,reviewed,uu,uu
2017-03-06T19:19:20.810Z,40.3523333,-124.7748333,25.15,4.04,mw,85,230,0.3559,0.14,nc,nc72771146,2017-05-31T01:58:55.040Z,"near the coast of Northern California",earthquake,0.5,2.89,,3,reviewed,nc,nc
2017-03-07T02:26:55.650Z,46.7973333,-112.1893333,10.69,3.36,ml,43,103,0.108,0.25,mb,mb80201614,2021-05-13T22:00:51.210Z,"9 km ENE of Marysville, Montana",earthquake,0.48,0.5,0.252,28,reviewed,mb,mb
