time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2001-01-11T18:10:40.840Z,40.6346667,-124.1745,22,4.2,mw,27,151,0.2018,0.09,nc,nc21143130,2020-02-12T18:11:52.486Z,"4 km NNW of Fortuna, California",earthquake,0.35,0.59,,4,reviewed,nc,nc
2001-01-14T02:26:14.060Z,34.284,-118.404,8.545,4.26,ml,0,25.9,,0.406,ci,ci9173365,2020-02-12T18:11:04.179Z,"3km E of Pacoima, CA",earthquake,,0.164,,252,reviewed,ci,ci
2001-01-14T02:50:53.690Z,34.289,-118.403,8.185,4.05,ml,0,25.5,,0.418,ci,ci9173374,2020-02-12T18:10:39.635Z,"3km E of Pacoima, CA",earthquake,,0.154,,233,reviewed,ci,ci
2001-01-16T06:08:34.930Z,30.33,-113.815,10,4.2,mb,29,,,1.33,us,usp000a7sg,2014-11-07T01:11:56.296Z,"112 km SSW of Puerto Peñasco, Mexico",earthquake,,,,4,reviewed,us,us
2001-01-16T07:26:38.040Z,30.339,-113.778,10,4.5,mb,78,,,1.21,us,usp000a7sm,2014-11-07T01:11:56.399Z,"110 km SSW of Puerto Peñasco, Mexico",earthquake,,,,17,reviewed,us,us
2001-01-16T12:29:16.160Z,31.952,-114.757,5.975,3.17,mc,0,288.8,0.6245,0.256,ci,ci9173533,2016-04-02T07:11:57.338Z,"35km SE of Estacion Coahuila, B.C., MX",earthquake,,,,12,reviewed,ci,ci
2001-01-17T01:26:32.850Z,31.8125,-114.705,5.961,4.38,ml,10,301,0.7504,0.38,ci,ci9613829,2017-02-09T03:08:29.266Z,"51km SSE of Estacion Coahuila, B.C., MX",earthquake,6.31,31.61,0.23,101,reviewed,ci,ci
2001-01-17T04:13:03.670Z,32.448,-113.719,5.967,3.21,mc,0,326.1,0.713,0.296,ci,ci7212430,2016-04-02T16:49:52.810Z,"69km ESE of Fortuna Foothills, AZ",earthquake,,,,3,reviewed,ci,ci
2001-01-17T04:47:20.530Z,31.927,-114.729,5.975,3.36,mc,0,291.8,0.6426,0.264,ci,ci9613901,2016-04-01T19:05:23.464Z,"39km SE of Estacion Coahuila, B.C., MX",earthquake,,,,4,reviewed,ci,ci
2001-01-17T07:45:07.280Z,31.992,-114.794,5.975,3.27,mc,0,280.3,0.5962,0.256,ci,ci9173605,2016-04-02T13:39:17.190Z,"30km SE of Estacion Coahuila, B.C., MX",earthquake,,,,30,reviewed,ci,ci
2001-01-17T09:33:31.160Z,31.909,-114.78,5.975,3.67,mc,0,286.4,0.6711,0.304,ci,ci9613949,2016-04-01T21:31:25.285Z,"38km SSE of Estacion Coahuila, B.C., MX",earthquake,,,,62,reviewed,ci,ci
2001-01-17T09:51:58.040Z,31.89,-114.705,5.975,3.04,mc,0,294.9,0.6744,0.282,ci,ci9613957,2016-02-16T21:54:44.123Z,"44km SE of Estacion Coahuila, B.C., MX",earthquake,,,,4,reviewed,ci,ci
2001-01-17T10:10:05.260Z,31.902,-114.746,5.975,3.14,mc,0,292.4,0.6702,0.244,ci,ci9613961,2016-02-17T09:57:42.144Z,"40km SE of Estacion Coahuila, B.C., MX",earthquake,,,,4,reviewed,ci,ci
2001-01-17T11:00:31.890Z,31.926,-114.73,5.975,3.38,mc,0,296.7,0.6437,0.3,ci,ci9173621,2016-04-02T00:47:29.403Z,"39km SE of Estacion Coahuila, B.C., MX",earthquake,,,,4,reviewed,ci,ci
2001-01-18T01:40:50.250Z,26.074,-110.315,10,5.3,mwc,140,,,1.12,us,usp000a7x0,2016-11-09T21:41:43.485Z,"99 km SW of Etchoropo, Mexico",earthquake,,,,,reviewed,us,hrv
2001-01-18T10:23:07.860Z,31.914,-114.787,5.975,3.28,mc,0,285.8,0.6681,0.378,ci,ci9173698,2016-04-01T21:32:45.655Z,"37km SSE of Estacion Coahuila, B.C., MX",earthquake,,,,6,reviewed,ci,ci
2001-01-18T15:12:35.033Z,37.3657,-117.1757,0,4.1,ml,32,52.09,0.094,0.1556,nn,nn00401913,2018-04-24T22:09:44.396Z,"38 km S of Goldfield, Nevada",earthquake,,0,0.22,12,reviewed,nn,nn
2001-01-18T15:12:47.380Z,36.9503333,-118.503,5.517,3.83,ml,4,170,0.2418,0.45,ci,ci9614449,2016-04-02T08:00:53.375Z,"30km SW of Big Pine, CA",earthquake,2.9,39.48,0.337,91,reviewed,ci,ci
2001-01-23T08:19:24.997Z,41.8469,-117.6939,2.5,3.1,ml,5,215.41,0.913,0.0829,nn,nn00023220,2018-04-24T22:09:53.865Z,"16 km S of McDermitt, Nevada",earthquake,,21.1,,,reviewed,nn,nn
2001-01-24T02:15:54.183Z,40.9749,-116.5541,16.4,3.1,ml,4,304,0.743,0.0534,nn,nn00023272,2018-04-24T22:09:54.730Z,"47 km NW of Carlin, Nevada",earthquake,,5.4,,,reviewed,nn,nn
2001-01-25T06:15:45.010Z,31.962,-114.777,5.975,3.09,mc,0,287.1,0.6199,0.433,ci,ci9174118,2016-04-01T21:31:26.522Z,"33km SE of Estacion Coahuila, B.C., MX",earthquake,,,,7,reviewed,ci,ci
2001-01-26T03:03:20.060Z,41.942,-80.802,5,3.9,mb,19,,,0.83,us,usp000a8dr,2020-02-12T19:03:58.718Z,"8 km NNW of Edgewood, Ohio",earthquake,,,,3,reviewed,us,us
2001-01-26T03:41:00.710Z,38.5596667,-123.3543333,3.219,3.13,ml,41,186,0.1315,0.07,nc,nc21144911,2017-01-01T06:04:22.360Z,"19 km SSE of Sea Ranch, California",earthquake,0.35,0.64,,9,reviewed,nc,nc
2001-01-28T20:30:19.200Z,44.68,-111.865,6.1,3.8,ml,55,,,,us,usp000a8kf,2014-11-07T01:11:59.840Z,"43 km NE of Spencer, Idaho",earthquake,,,,,reviewed,but,but
2001-01-28T21:27:07.590Z,31.946,-116.295,5.282,3.16,mc,0,311.8,0.7194,0.292,ci,ci9619349,2016-04-02T14:29:55.256Z,"32km ENE of Ensenada, B.C., MX",earthquake,,,,20,reviewed,ci,ci
2001-01-30T20:04:15.830Z,38.8205,-122.8086667,2.85,3.26,ml,61,33,0.01712,0.11,nc,nc21145467,2017-01-01T06:15:37.160Z,"7 km W of Cobb, California",earthquake,0.13,0.39,,10,reviewed,nc,nc
2001-02-01T06:19:38.970Z,40.4183333,-124.4055,27.556,3.35,ml,23,222,0.07748,0.07,nc,nc21145633,2017-01-01T06:20:55.460Z,"21 km SW of Ferndale, California",earthquake,0.74,0.58,,4,reviewed,nc,nc
2001-02-02T03:41:27.630Z,37.7841667,-122.1673333,11.896,3.49,ml,85,31,0.06937,0.07,nc,nc21145780,2020-02-12T18:09:46.564Z,"",earthquake,0.12,0.3,,14,reviewed,nc,nc
2001-02-02T11:19:40.880Z,37.3318333,-118.531,12.241,3.14,ml,36,144,0.03333,0.05,nc,nc21145844,2018-04-24T22:10:07.277Z,"7 km WSW of West Bishop, California",earthquake,0.49,0.73,,2,reviewed,nc,nc
2001-02-02T17:51:10.840Z,40.288,-121.356,6.487,3.01,ml,26,102,0.1198,0.06,nc,nc21145910,2017-01-01T06:28:59.160Z,"10 km W of Chester, California",earthquake,0.17,0.55,,2,reviewed,nc,nc
2001-02-02T22:00:58.460Z,39.7271667,-122.8331667,1.338,3.29,ml,53,42,0.1162,0.12,nc,nc21145953,2017-01-01T06:29:56.960Z,"28 km WNW of Elk Creek, California",earthquake,0.15,1.22,,12,reviewed,nc,nc
2001-02-02T23:03:11.620Z,39.7303333,-122.8288333,6.078,4.2,mw,74,26,0.1162,0.17,nc,nc21145960,2017-03-17T16:26:33.654Z,"28 km WNW of Elk Creek, California",earthquake,0.15,0.39,,6,reviewed,nc,nc
2001-02-03T20:15:15.000Z,42.345,-77.394,0,3.2,mblg,11,,,,us,usp000a905,2014-11-07T01:12:05.071Z,"6 km W of Bath, New York",earthquake,,,,,reviewed,pal,ott
2001-02-03T20:33:38.380Z,37.973,-122.0321667,13.518,3.02,md,78,72,0.05495,0.12,nc,nc21146116,2017-01-01T06:32:48.300Z,"0 km S of Concord, California",earthquake,0.14,0.3,0.11,119,reviewed,nc,nc
2001-02-04T03:29:02.595Z,36.1393,-115.3366,8,3.3,ml,9,121.75,0.393,0.1638,nn,nn00023590,2018-04-24T22:10:12.995Z,"2 km NNW of Summerlin South, Nevada",earthquake,,0,,,reviewed,nn,nn
2001-02-05T11:54:18.390Z,32.3515,-117.6721667,5.804,3.44,ml,15,243,0.7231,0.42,ci,ci9624197,2016-04-01T22:21:58.517Z,"58km WSW of Imperial Beach, CA",earthquake,1.25,31.61,0.316,40,reviewed,ci,ci
2001-02-06T06:45:18.450Z,24.989,-112.965,10,3.5,mb,9,,,0.64,us,usp000a95a,2014-11-07T01:12:05.930Z,"88 km WSW of Puerto Adolfo Lopez Mateos, Mexico",earthquake,,,,1,reviewed,us,us
2001-02-06T13:46:09.180Z,31.7511667,-116.0106667,4.812,3.45,ml,8,313,0.8966,0.3,ci,ci9624761,2016-04-01T19:09:03.723Z,"53km E of Maneadero, B.C., MX",earthquake,10.37,19.27,0.347,9,reviewed,ci,ci
2001-02-06T14:17:06.630Z,31.9273333,-115.8448333,6.736,3.42,ml,19,298,0.7209,0.3,ci,ci9624837,2016-04-02T14:30:09.928Z,"72km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,1.76,27.84,0.256,10,reviewed,ci,ci
2001-02-07T13:59:39.010Z,36.6613333,-121.2873333,7.336,3.14,ml,80,39,0.01261,0.06,nc,nc21146639,2017-01-01T06:47:01.810Z,"14 km SSE of Tres Pinos, California",earthquake,0.11,0.28,,12,reviewed,nc,nc
2001-02-07T15:15:51.110Z,36.6591667,-121.2848333,7.186,3.03,ml,77,26,0.01171,0.05,nc,nc21146684,2017-01-01T06:48:07.100Z,"14 km SSE of Tres Pinos, California",earthquake,0.1,0.22,,9,reviewed,nc,nc
2001-02-07T18:22:08.750Z,36.6645,-121.2918333,7.496,3.85,ml,80,40,0.01532,0.07,nc,nc21146740,2017-03-17T16:27:33.705Z,"14 km S of Tres Pinos, California",earthquake,0.13,0.26,,15,reviewed,nc,nc
2001-02-07T19:19:02.000Z,40.5771667,-124.4536667,21.806,3.22,ml,35,217,0.1351,0.08,nc,nc21146765,2017-01-01T06:48:39.270Z,"16 km W of Ferndale, California",earthquake,0.55,0.33,,4,reviewed,nc,nc
2001-02-07T21:08:43.480Z,40.5738333,-124.4756667,22.306,3.25,ml,46,221,0.1441,0.07,nc,nc21146798,2017-01-01T06:48:58.430Z,"17 km W of Ferndale, California",earthquake,0.39,0.31,,3,reviewed,nc,nc
2001-02-09T03:57:47.440Z,39.7428333,-122.842,3.21,3.01,md,48,41,0.1315,0.15,nc,nc21147023,2017-01-01T06:55:07.330Z,"29 km WSW of Paskenta, California",earthquake,0.17,1.15,0.11,77,reviewed,nc,nc
2001-02-10T10:56:15.400Z,38.7155,-112.5303333,3.78,3.31,ml,19,66,0.3197,0.3,uu,uu50230135,2018-08-28T18:49:17.830Z,"12 km SW of Kanosh, Utah",earthquake,0.62,1.56,,9,reviewed,uu,uu
2001-02-10T17:50:22.380Z,33.8151667,-116.1463333,7.868,3.89,ml,51,45,0.09078,0.22,ci,ci9627557,2020-02-12T18:09:24.475Z,"12km NNE of Indio, CA",earthquake,0.36,2.33,0.269,55,reviewed,ci,ci
2001-02-10T21:05:05.780Z,34.2895,-116.9458333,7.611,4.66,mw,92,23,0.05891,0.25,ci,ci9627721,2020-02-12T18:08:56.622Z,"6km NNW of Big Bear Lake, CA",earthquake,0.29,1.48,,6,reviewed,ci,ci
2001-02-10T21:35:08.930Z,34.302,-116.9313333,4.881,3.03,ml,71,18.8,0.07589,0.26,ci,ci9627809,2016-04-01T22:23:12.153Z,"7km NNW of Big Bear Lake, CA",earthquake,0.26,2.41,0.284,48,reviewed,ci,ci
2001-02-10T23:34:15.830Z,34.2838333,-116.9466667,5.309,3.22,ml,56,26,0.05539,0.21,ci,ci9627873,2016-04-02T04:51:51.287Z,"6km NW of Big Bear Lake, CA",earthquake,0.26,1.5,0.281,50,reviewed,ci,ci
2001-02-11T00:39:15.970Z,34.2875,-116.9418333,6.611,4.22,ml,71,24,0.06067,0.21,ci,ci9627953,2020-02-12T18:08:25.272Z,"6km NNW of Big Bear Lake, CA",earthquake,0.23,1.31,0.265,64,reviewed,ci,ci
2001-02-11T07:14:39.840Z,34.2933333,-116.9366667,3.669,3.19,ml,85,43,0.03365,0.2,ci,ci9628313,2016-04-02T08:02:53.499Z,"6km NNW of Big Bear Lake, CA",earthquake,0.27,0.71,0.275,48,reviewed,ci,ci
2001-02-11T10:41:15.810Z,34.2951667,-116.9395,4.199,3.08,ml,70,24,0.03628,0.28,ci,ci9628369,2016-04-02T08:03:03.744Z,"6km NNW of Big Bear Lake, CA",earthquake,0.34,3.19,0.252,38,reviewed,ci,ci
2001-02-11T23:04:06.580Z,36.795,-121.5116667,6.375,4.01,ml,64,35,0.02432,0.1,nc,nc21147372,2020-02-12T18:07:57.805Z,"6 km SSE of San Juan Bautista, California",earthquake,0.15,0.3,,14,reviewed,nc,nc
2001-02-12T08:14:41.480Z,36.5866667,-121.3173333,8.968,3.08,md,74,32,0.02432,0.06,nc,nc21147408,2017-01-01T07:05:48.580Z,"14 km NE of Gonzales, California",earthquake,0.1,0.26,0.09,121,reviewed,nc,nc
2001-02-13T03:04:35.640Z,34.2886667,-116.9418333,4.659,3.47,ml,86,70,0.03157,0.24,ci,ci9628901,2016-04-02T08:04:07.364Z,"6km NNW of Big Bear Lake, CA",earthquake,0.3,2.02,0.248,54,reviewed,ci,ci
2001-02-13T06:11:48.410Z,34.2775,-116.9425,4.679,3.56,ml,85,81,0.02354,0.26,ci,ci9628933,2016-04-02T04:51:40.225Z,"5km NW of Big Bear Lake, CA",earthquake,0.37,2.1,0.251,52,reviewed,ci,ci
2001-02-13T19:44:33.373Z,38.7595,-119.5891,10.5,3.4,ml,19,134.44,0.136,0.1186,nn,nn00024103,2018-04-24T22:10:31.482Z,"8 km NNW of Topaz Lake, Nevada",earthquake,,2.9,,,reviewed,nn,nn
2001-02-13T20:22:55.920Z,31.392,-116.861,5.471,3.43,mc,0,323.2,1.294,0.717,ci,ci9175557,2016-04-02T16:52:05.730Z,"46km SW of Maneadero, B.C., MX",earthquake,,,,11,reviewed,ci,ci
2001-02-13T20:22:57.940Z,31.564,-116.8606667,-0.459,3.43,mc,6,316,1.124,0.11,ci,ci9629061,2016-04-02T04:03:56.093Z,"33km WSW of Maneadero, B.C., MX",earthquake,2.36,2.18,,11,reviewed,ci,ci
2001-02-14T19:25:03.790Z,34.3006667,-116.9361667,3.449,3.14,ml,65,64,0.04034,0.18,ci,ci9629261,2016-04-02T17:38:11.594Z,"7km NNW of Big Bear Lake, CA",earthquake,0.25,0.57,0.236,40,reviewed,ci,ci
2001-02-14T22:03:58.910Z,47.5181667,-121.8973333,6.294,3.1,md,45,90,0.02932,0.16,uw,uw10524193,2020-02-12T18:58:09.479Z,"5 km S of Fall City, Washington",earthquake,0.344,0.36,0.05,16,reviewed,uw,uw
2001-02-16T03:40:32.800Z,37.091,-121.0303333,7.311,3.02,md,65,143,0.07928,0.07,nc,nc21148055,2017-01-01T07:19:02.900Z,"9 km W of Volta, California",earthquake,0.24,0.41,0.14,151,reviewed,nc,nc
2001-02-17T13:04:12.520Z,38.6401667,-119.799,6.008,3.23,md,15,125,0.05766,0.09,nc,nc21148372,2018-04-24T22:10:39.193Z,"6 km SSW of Markleeville, California",earthquake,0.26,0.34,0.122,144,reviewed,nc,nc
2001-02-17T22:54:19.482Z,38.251,-118.2891,12.7,3.7,ml,45,56.13,0.17,0.1303,nn,nn00024383,2018-04-24T22:10:41.168Z,"22 km SW of Mina, Nevada",earthquake,,1.1,0.21,2,reviewed,nn,nn
2001-02-18T06:09:32.160Z,33.6746667,-116.8088333,15.549,3.29,ml,38,36,0.05515,0.22,ci,ci9630113,2020-02-12T18:07:31.738Z,"11km SW of Idyllwild, CA",earthquake,0.42,0.82,0.308,44,reviewed,ci,ci
2001-02-19T17:21:19.060Z,34.4868333,-116.2583333,4.286,3,ml,42,89,0.3403,0.21,ci,ci9630405,2016-04-02T01:38:27.640Z,"28km SSW of Ludlow, CA",earthquake,0.33,21.78,0.241,110,reviewed,ci,ci
2001-02-20T10:36:47.850Z,33.7085,-116.7756667,15.161,3.06,ml,59,29,0.05345,0.23,ci,ci9630517,2016-04-02T01:39:11.260Z,"6km WSW of Idyllwild, CA",earthquake,0.39,0.82,0.285,35,reviewed,ci,ci
2001-02-20T18:51:20.660Z,40.3003333,-124.8971667,8.386,3.8,mw,24,283,0.4541,0.07,nc,nc21148786,2017-01-01T07:30:11.600Z,"61 km WSW of Ferndale, California",earthquake,2.2,1.41,,2,reviewed,nc,nc
2001-02-21T23:19:11.400Z,40.6291667,-122.4071667,22.105,3.02,md,18,84,0.09369,0.11,nc,nc21148927,2017-01-01T07:34:01.521Z,"4 km NNW of Redding, California",earthquake,0.3,0.45,0.09,44,reviewed,nc,nc
2001-02-23T20:58:46.150Z,37.0903333,-121.0296667,5.971,3.1,ml,67,143,0.07838,0.07,nc,nc21149119,2017-01-01T07:39:02.230Z,"9 km W of Volta, California",earthquake,0.25,0.61,,13,reviewed,nc,nc
2001-02-23T21:43:50.700Z,38.7168333,-112.5403333,2.47,3.99,ml,16,66,0.3144,0.22,uu,uu50234235,2018-12-20T21:47:11.930Z,"12 km SW of Kanosh, Utah",earthquake,0.58,2.33,,11,reviewed,uu,uu
2001-02-23T22:12:01.243Z,38.0162,-118.4347,3.3,3.1,ml,9,100.52,0.121,0.0588,nn,nn00024820,2018-04-24T22:10:54.236Z,"California-Nevada border region",earthquake,,13.3,,,reviewed,nn,nn
2001-02-23T22:13:17.076Z,37.3928,-117.1256,2.5,3,ml,13,155.45,0.14,0.0843,nn,nn00024816,2018-04-24T22:10:52.686Z,"36 km SSE of Goldfield, Nevada",earthquake,,14.6,,,reviewed,nn,nn
2001-02-24T06:09:59.830Z,35.112,-117.525,2.707,3.8,ml,63,54,0.05597,0.24,ci,ci9631385,2016-04-02T08:04:24.465Z,"17km NE of Boron, CA",earthquake,0.31,0.59,0.338,51,reviewed,ci,ci
2001-02-24T10:54:40.330Z,38.7178333,-112.5315,2.07,3.64,ml,19,66,0.3204,0.19,uu,uu50234420,2018-12-20T21:47:12.580Z,"12 km SW of Kanosh, Utah",earthquake,0.34,4.73,,8,reviewed,uu,uu
2001-02-24T10:55:48.360Z,38.7275,-112.5131667,-0.35,3.02,ml,8,122,0.3376,0.22,uu,uu50234425,2018-08-28T18:58:25.890Z,"Utah",earthquake,1.38,14.36,,4,reviewed,uu,uu
2001-02-25T20:54:08.320Z,25.515,-110.539,10,4,mb,7,,,1.41,us,usp000aacn,2014-11-07T01:12:11.963Z,"98 km SE of Loreto, Mexico",earthquake,,,,1,reviewed,us,us
2001-02-25T21:17:34.810Z,25.04,-110.646,10,4,mb,17,,,1.34,us,usp000aacs,2014-11-07T01:12:11.971Z,"99 km E of Villa Morelos, Mexico",earthquake,,,,7,reviewed,us,us
2001-02-25T23:18:22.500Z,37.3325,-121.6991667,7.078,4.4,mw,95,39,0.05315,0.05,nc,nc21149422,2019-06-28T18:47:43.555Z,"11 km ESE of East Foothills, California",earthquake,0.11,0.3,,5,reviewed,nc,nc
2001-02-25T23:18:51.470Z,36.6831665,-119.4331665,-0.211,3.26,ml,12,305,0.4069,1.21,ci,ci9631733,2016-02-16T07:25:27.938Z,"10km N of Reedley, California",earthquake,26.11,16.05,0.27,10,reviewed,ci,ci
2001-02-26T00:11:30.250Z,34.7073333,-116.3006667,4.084,3.26,mc,40,92,0.125,0.22,ci,ci9631745,2016-04-02T14:27:42.955Z,"13km W of Ludlow, CA",earthquake,0.57,0.87,0.257,158,reviewed,ci,ci
2001-02-28T04:09:46.300Z,38.7175,-112.5373333,2.15,3.57,ml,14,66,0.3167,0.23,uu,uu50235155,2018-08-28T19:00:00.140Z,"12 km SW of Kanosh, Utah",earthquake,0.54,1.9,,9,reviewed,uu,uu
2001-02-28T07:16:13.180Z,47.7506667,-120.0303333,-0.581,3.2,md,35,47,,0.27,uw,uw10530553,2020-02-12T18:57:44.742Z,"6 km SSW of Chelan Falls, Washington",earthquake,0.566,,0.04,12,reviewed,uw,uw
2001-02-28T18:54:32.830Z,47.149,-122.7266667,51.798,6.8,md,67,31,,0.2,uw,uw10530748,2020-08-14T14:23:32.617Z,"7 km SSE of Longbranch, Washington",earthquake,0.517,0.92,0.03,0,reviewed,uw,uw
2001-03-01T09:10:20.930Z,47.197,-122.7133333,54.208,3.4,md,74,31,,0.27,uw,uw10518773,2017-04-02T06:41:22.644Z,"3 km ESE of Longbranch, Washington",earthquake,0.581,0.97,0.05,10,reviewed,uw,uw
2001-03-02T17:38:05.770Z,34.3393333,-117.4468333,12.321,3.06,ml,65,34.4,0.07119,0.28,ci,ci9632925,2020-02-12T18:06:40.502Z,"8km SW of Oak Hills, CA",earthquake,0.37,0.62,0.253,32,reviewed,ci,ci
2001-03-03T10:46:13.000Z,33.19,-92.66,5,3,mlg,,,,,nm,nm604759,2016-04-13T18:16:02.060Z,"2 km SSE of El Dorado, Arkansas",earthquake,,,,,reviewed,nm,nm
2001-03-04T07:16:51.870Z,34.0251667,-117.0033333,10.521,3.18,ml,60,51,0.1052,0.27,ci,ci9633201,2016-04-02T01:38:17.284Z,"4km ESE of Yucaipa, CA",earthquake,0.35,1.03,0.262,328,reviewed,ci,ci
2001-03-05T19:00:34.970Z,33.3748333,-116.3093333,12.869,3.13,ml,34,57,0.1395,0.3,ci,ci9633361,2016-04-02T01:38:21.937Z,"15km NNE of Borrego Springs, CA",earthquake,0.49,0.99,0.274,103,reviewed,ci,ci
2001-03-06T20:34:24.000Z,31.8503333,-115.8806667,23.934,3.4,ml,5,319,0.8207,0.07,ci,ci9633589,2016-04-02T19:50:15.579Z,"66km ENE of Maneadero, B.C., MX",earthquake,7.66,4.3,0.338,22,reviewed,ci,ci
2001-03-07T14:43:56.634Z,38.237,-118.7492,13.5,3.3,ml,36,56.86,0.176,0.1434,nn,nn00025451,2018-04-24T22:11:18.113Z,"33 km SSW of Hawthorne, Nevada",earthquake,,1.2,,,reviewed,nn,nn
2001-03-07T17:12:24.020Z,35.5301667,-84.8431667,18.04,3.2,mlg,12,62,,0.09,se,se604764,2020-02-12T19:15:36.879Z,"5 km WNW of Decatur, Tennessee",earthquake,0.5,1.7,0.791,2,reviewed,se,se
2001-03-07T19:55:53.560Z,38.5585,-118.3992,10.3,3,ml,5,177.29,0.119,0.0506,nn,nn00025491,2018-04-24T22:11:21.014Z,"20 km E of Hawthorne, Nevada",earthquake,,5.5,,,reviewed,nn,nn
2001-03-07T19:56:25.105Z,38.2315,-118.7455,11.1,3.1,ml,37,34.96,0.171,0.1411,nn,nn00025492,2018-04-24T22:11:22.009Z,"34 km SSW of Hawthorne, Nevada",earthquake,,2.5,0,1,reviewed,nn,nn
2001-03-10T05:29:04.580Z,44.68,-115.854,5,3.4,ml,27,,,0.66,us,usp000ab6a,2014-11-07T01:12:19.807Z,"18 km ESE of Donnelly, Idaho",earthquake,,,,,reviewed,us,us
2001-03-11T10:11:07.440Z,39.4898333,-122.9465,15.423,4.1,mw,71,31,0.01351,0.19,nc,nc21152690,2017-03-17T16:30:06.718Z,"23 km NE of Potter Valley, California",earthquake,0.21,0.38,,5,reviewed,nc,nc
2001-03-11T12:10:52.720Z,36.3528333,-117.4423333,4.029,3.06,ml,26,117,0.2704,0.29,ci,ci9634469,2018-04-24T22:11:32.507Z,"38km SW of Stovepipe Wells, CA",earthquake,0.91,27.53,0.364,108,reviewed,ci,ci
2001-03-13T13:43:04.290Z,38.7205,-112.5305,2.23,3.22,ml,16,66,0.3227,0.22,uu,uu50236415,2018-08-28T19:02:41.010Z,"12 km SW of Kanosh, Utah",earthquake,0.49,1.81,,8,reviewed,uu,uu
2001-03-14T01:19:42.090Z,34.6466667,-116.2941667,4.406,3.19,ml,27,77,0.1854,0.16,ci,ci9634937,2016-04-02T17:38:04.635Z,"15km SW of Ludlow, CA",earthquake,0.42,18.28,0.209,98,reviewed,ci,ci
2001-03-16T03:46:58.690Z,37.337,-121.7031667,7.357,3.04,md,88,29,0.04865,0.04,nc,nc21153475,2017-01-01T08:39:55.890Z,"11 km ESE of East Foothills, California",earthquake,0.1,0.27,0.09,131,reviewed,nc,nc
2001-03-16T04:39:07.680Z,28.361,-89.029,10,3.6,mb,19,,,1.28,us,usp000abgk,2014-11-07T01:12:21.533Z,"106 km SSE of Venice, Louisiana",earthquake,,,,6,reviewed,us,us
