time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2005-01-10T10:14:59.150Z,37.007,-104.675,5,3.4,mblg,10,79.5,,1.4,us,usp000dcz2,2014-11-07T01:24:36.609Z,"13 km S of Valdez, Colorado",earthquake,,,,,reviewed,us,us
2005-01-10T12:13:12.750Z,38.012,-118.7113333,5.082,3.18,ml,47,73,0.06937,0.08,nc,nc21432823,2018-04-24T20:44:18.984Z,"29 km NW of Benton, California",earthquake,0.2,0.65,,5,reviewed,nc,nc
2005-01-12T08:10:46.380Z,33.9526667,-116.3953333,7.107,4.26,ml,83,29,,0.18,ci,ci14118096,2020-05-02T01:26:27.118Z,"10km E of Desert Hot Springs, CA",earthquake,0.19,0.9,0.199,125,reviewed,ci,ci
2005-01-13T00:27:49.680Z,37.9669,-115.7836,0,3.2,ml,5,164.4,0.414,0.1164,nn,nn00124066,2018-04-24T20:44:23.126Z,"35 km N of Rachel, Nevada",earthquake,,0,,,reviewed,nn,nn
2005-01-13T09:07:35.870Z,32.0696667,-114.994,5.963,3.23,ml,9,257,0.6102,0.26,ci,ci14118328,2016-03-07T21:31:37.036Z,"14km S of Estacion Coahuila, B.C., MX",earthquake,4.29,31.61,0.183,10,reviewed,ci,ci
2005-01-13T14:12:15.214Z,39.7474,-119.8862,6,3.2,ml,5,153.69,0.151,0.116,nn,nn00191064,2018-04-24T20:44:23.825Z,"10 km NE of Cold Springs, Nevada",earthquake,,7.8,,,reviewed,nn,nn
2005-01-13T17:20:46.690Z,31.5958333,-115.6245,5.925,3.08,ml,10,270,1.054,0.39,ci,ci14118436,2016-03-07T22:14:37.101Z,"82km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,1.99,31.61,0.328,12,reviewed,ci,ci
2005-01-14T18:01:24.170Z,31.949,-116.2106667,9.64,3.51,ml,11,288,0.7142,0.19,ci,ci14118704,2016-03-07T23:15:38.158Z,"40km ENE of Ensenada, B.C., MX",earthquake,1.22,31.61,0.268,65,reviewed,ci,ci
2005-01-17T10:30:41.390Z,38.8178333,-122.8158333,2.593,3.01,md,41,33,0.01892,0.04,nc,nc21433945,2017-01-10T05:20:12.760Z,"8 km W of Cobb, California",earthquake,0.12,0.25,0.15,46,reviewed,nc,nc
2005-01-18T02:52:50.940Z,35.7165,-121.0545,4.703,3.29,ml,55,66,0.08739,0.06,nc,nc21434085,2017-01-10T05:24:12.660Z,"8 km SW of Oak Shores, California",earthquake,0.19,0.58,,5,reviewed,nc,nc
2005-01-27T14:16:06.420Z,35.5665,-120.7855,0.555,3.31,ml,56,47,0.1045,0.08,nc,nc21436014,2017-01-10T06:24:31.120Z,"7 km WNW of Templeton, California",earthquake,0.18,2.73,,6,reviewed,nc,nc
2005-01-28T13:03:26.320Z,36.0461667,-120.042,9.566,3.85,mw,72,99,0.05676,0.22,nc,nc21436234,2017-03-17T18:25:37.008Z,"8 km WNW of Kettleman City, California",earthquake,0.34,0.41,,3,reviewed,nc,nc
2005-01-28T22:37:07.670Z,34.709,-110.998,5,3.8,mwr,19,55.9,,0.68,us,usp000df0q,2015-03-24T00:43:22.258Z,"40 km NE of Washington Park, Arizona",earthquake,,,,,reviewed,us,slm
2005-01-29T08:28:34.030Z,44.432,-114.09,5,3,ml,16,86.4,,0.44,us,usp000df3a,2014-11-07T01:24:49.079Z,"13 km SE of Challis, Idaho",earthquake,,,,,reviewed,us,us
2005-01-30T11:37:50.700Z,34.766,-111.079,5,4,mwr,13,79.3,,0.61,us,usp000df7r,2015-03-24T00:43:23.534Z,"41 km NNE of Washington Park, Arizona",earthquake,,,,,reviewed,us,slm
2005-01-30T13:23:15.050Z,36.0486667,-120.025,9.201,3.08,ml,52,176,0.06937,0.12,nc,nc21436496,2017-01-10T06:41:55.210Z,"7 km NW of Kettleman City, California",earthquake,0.31,0.46,,9,reviewed,nc,nc
2005-01-31T14:54:19.320Z,32.1301667,-117.6243333,6.855,3.32,ml,8,320,0.7562,0.28,ci,ci14122508,2016-03-07T19:42:44.555Z,"60km WSW of Rosarito, B.C., MX",earthquake,1.58,10.7,0.252,40,reviewed,ci,ci
2005-02-01T22:20:04.147Z,41.2662,-117.8316,0.1,3.5,ml,27,175.59,0.954,0.094,nn,nn00126586,2018-04-24T20:45:00.766Z,"33 km NNW of Winnemucca, Nevada",earthquake,,2.7,0.16,5,reviewed,nn,nn
2005-02-02T13:17:39.740Z,31.9385,-116.223,6.58,4.05,ml,13,138,0.726,0.25,ci,ci14123056,2017-02-07T22:10:36.860Z,"38km ENE of Ensenada, B.C., MX",earthquake,1.03,24,0.223,100,reviewed,ci,ci
2005-02-03T04:52:21.190Z,34.1581667,-117.426,9.72,3.15,ml,113,21,,0.28,ci,ci10077969,2016-03-07T22:34:48.940Z,"7km NNE of Fontana, CA",earthquake,0.22,0.68,0.23,123,reviewed,ci,ci
2005-02-03T14:08:04.230Z,48.0836667,-122.5761667,31.987,3.1,md,77,55,,0.36,uw,uw10621393,2017-04-01T21:11:07.481Z,"9 km NNW of Freeland, Washington",earthquake,0.664,0.91,0.03,8,reviewed,uw,uw
2005-02-03T16:55:07.760Z,43.57,-110.414,5,3,ml,16,128.5,,0.55,us,usp000dff7,2014-11-07T01:24:55.421Z,"17 km ESE of Kelly, Wyoming",earthquake,,0,,,reviewed,us,us
2005-02-03T18:12:55.270Z,35.6913333,-121.1398333,6.125,3.22,ml,68,73,0.01441,0.08,nc,nc21437283,2017-01-10T15:44:07.290Z,"7 km NE of San Simeon, California",earthquake,0.13,0.31,,3,reviewed,nc,nc
2005-02-04T10:00:53.180Z,31.7393333,-116.006,5.842,3.04,ml,13,303,0.9081,0.26,ci,ci10078417,2016-03-07T22:55:10.641Z,"53km E of Maneadero, B.C., MX",earthquake,1.03,31.61,0.203,35,reviewed,ci,ci
2005-02-04T20:48:38.370Z,44.431,-114.08,5,3,ml,14,85.9,,0.52,us,usp000dfgz,2014-11-07T01:24:55.936Z,"14 km SE of Challis, Idaho",earthquake,,,,,reviewed,us,us
2005-02-04T23:27:40.340Z,38.8891667,-123.5978333,-0.623,3.14,ml,44,215,0.08468,0.47,nc,nc21437609,2017-01-10T15:55:18.560Z,"8 km ESE of Point Arena, California",earthquake,1.18,3.18,,6,reviewed,nc,nc
2005-02-05T18:43:30.310Z,37.4003333,-121.4833333,7.195,4.18,mw,116,69,0.05586,0.1,nc,nc21437727,2020-05-06T07:02:45.946Z,"18 km W of Diablo Grande, California",earthquake,0.13,0.33,,4,reviewed,nc,nc
2005-02-06T08:46:12.130Z,27.677,-111.983,10,4,mb,38,200.5,,0.85,us,usp000dfky,2014-11-07T01:24:56.737Z,"46 km NE of Santa Rosalía, Mexico",earthquake,,,,12,reviewed,us,us
2005-02-06T08:53:53.480Z,48.7523333,-121.1606667,-0.761,3.2,md,28,127,,0.25,uw,uw10624203,2017-04-01T21:15:59.862Z,"32 km NE of Marblemount, Washington",earthquake,0.094,0.19,0.04,9,reviewed,uw,uw
2005-02-08T09:41:50.360Z,34.689,-111.012,5,3.6,ml,16,58.5,,0.74,us,usp000dfq7,2014-11-07T01:24:57.300Z,"37 km NE of Washington Park, Arizona",earthquake,,,,,reviewed,us,us
2005-02-08T17:35:32.010Z,35.1151667,-116.9975,3.545,3.03,ml,53,23,0.1484,0.16,ci,ci10079521,2016-03-07T20:06:14.337Z,"24km N of Barstow, CA",earthquake,0.22,0.62,0.302,77,reviewed,ci,ci
2005-02-08T22:00:48.890Z,35.9538333,-120.5053333,9.042,3.54,mw,71,39,0.006306,0.06,nc,nc21438324,2017-03-17T18:28:22.770Z,"8 km NW of Parkfield, California",earthquake,0.15,0.18,,2,reviewed,nc,nc
2005-02-10T14:04:53.790Z,35.7591667,-90.2498333,15.48,4.1,mw,36,63,,0.09,nm,nm605688,2016-04-26T20:48:41.301Z,"3 km NNW of Etowah, Arkansas",earthquake,0.4,0.5,0.251,16,reviewed,nm,nm
2005-02-10T15:01:35.730Z,38.7933333,-122.7476667,2.783,3.22,ml,50,31,0.03153,0.07,nc,nc21438641,2017-01-10T16:38:29.260Z,"3 km SW of Cobb, California",earthquake,0.11,0.29,,11,reviewed,nc,nc
2005-02-13T18:05:06.630Z,38.7926667,-122.7603333,2.391,3,md,48,32,0.03063,0.06,nc,nc21439364,2017-01-10T17:04:57.580Z,"4 km SW of Cobb, California",earthquake,0.11,0.3,0.12,53,reviewed,nc,nc
2005-02-15T22:20:51.590Z,34.8018333,-116.2598333,6.462,3.44,ml,37,42,0.06769,0.17,ci,ci10081013,2016-03-07T20:50:01.499Z,"13km NW of Ludlow, CA",earthquake,0.26,0.89,0.263,111,reviewed,ci,ci
2005-02-15T22:23:27.310Z,31.6483333,-115.9715,3.692,4.21,ml,19,268,0.9969,0.25,ci,ci10081017,2016-03-07T22:15:54.911Z,"57km E of Maneadero, B.C., MX",earthquake,2.71,4.62,0.195,81,reviewed,ci,ci
2005-02-17T09:18:32.700Z,37.2568333,-121.6388333,6.706,3.17,ml,119,30,0.02793,0.06,nc,nc21440104,2019-06-28T18:48:00.834Z,"14 km N of Morgan Hill, California",earthquake,0.09,0.26,,12,reviewed,nc,nc
2005-02-17T21:56:46.006Z,40.8407,-116.3516,12.1,3,ml,6,142.36,0.777,0.0798,nn,nn00128815,2018-04-24T20:45:37.367Z,"25 km NW of Carlin, Nevada",earthquake,,6,,,reviewed,nn,nn
2005-02-18T22:08:37.794Z,38.3796,-118.2129,8.5,3.8,ml,30,46.85,0.071,0.1225,nn,nn00129012,2018-04-24T20:45:41.502Z,"9 km W of Mina, Nevada",earthquake,,1.3,0,1,reviewed,nn,nn
2005-02-19T10:17:20.730Z,38.0365,-118.59,8.2,3.6,ml,32,51.23,0.12,0.1564,nn,nn00129100,2018-04-24T20:45:44.105Z,"26 km NNW of Benton, California",earthquake,,2.4,,,reviewed,nn,nn
2005-02-19T22:06:06.148Z,37.7617,-115.1878,0,3,ml,6,190.81,0.372,0.0713,nn,nn00129135,2018-04-24T20:45:45.564Z,"18 km N of Hiko, Nevada",earthquake,,11.3,,,reviewed,nn,nn
2005-02-20T10:00:16.610Z,37.4703333,-118.845,4.096,3.28,ml,46,107,0.1,0.06,nc,nc21440773,2017-01-10T18:15:23.170Z,"14 km SW of Aspen Springs, California",earthquake,0.22,0.84,,9,reviewed,nc,nc
2005-02-22T19:15:49.910Z,25.669,-109.97,10,5.6,mwb,160,66,,1.19,us,usp000dgrs,2016-11-10T01:01:49.314Z,"66 km W of Campo Pesquero el Colorado, Mexico",earthquake,,,,,reviewed,us,us
2005-02-23T21:57:44.200Z,40.2688333,-121.1905,-2.081,3,md,52,85,0.2189,0.21,nc,nc21441335,2017-01-10T18:29:44.620Z,"3 km NNE of Lake Almanor West, California",earthquake,0.31,1.33,0.1,55,reviewed,nc,nc
2005-02-26T10:26:08.621Z,38.0364,-118.5947,8.8,3.4,ml,28,50.88,0.117,0.1139,nn,nn00129505,2018-04-24T20:45:59.765Z,"26 km NNW of Benton, California",earthquake,,2.2,,,reviewed,nn,nn
2005-03-01T02:35:42.020Z,36.84,-121.572,6.744,3.02,md,76,43,0.01892,0.09,nc,nc21442518,2017-01-10T19:04:23.290Z,"3 km WSW of San Juan Bautista, California",earthquake,0.14,0.3,0.1,103,reviewed,nc,nc
2005-03-02T11:12:57.420Z,34.715,-110.97,5,5.1,mb,30,55.1,,0.82,us,usp000dhc3,2015-03-24T00:43:43.447Z,"40 km SSW of Winslow West, Arizona",earthquake,,,,2,reviewed,us,us
2005-03-03T15:11:10.690Z,32.0613333,-115.4353333,5.961,3.01,ml,12,258,0.6359,0.2,ci,ci10084153,2016-03-07T22:56:27.670Z,"31km SW of Alberto Oviedo Mota, B.C., MX",earthquake,5.94,31.61,0.344,11,reviewed,ci,ci
2005-03-04T05:33:45.430Z,39.6508,-119.3244,12,3,ml,33,101.66,0.072,0.1433,nn,nn00130120,2018-04-24T20:46:15.089Z,"3 km WNW of Wadsworth, Nevada",earthquake,,1.2,,,reviewed,nn,nn
2005-03-05T11:42:46.650Z,46.1961667,-122.19,-1.264,3,md,18,50,,0.09,uw,uw10645688,2016-07-22T21:08:02.710Z,"37 km NNE of Amboy, Washington",earthquake,0.244,0.2,0.03,11,reviewed,uw,uw
2005-03-06T01:27:10.070Z,40.4866667,-124.7576667,22.517,3.06,md,24,254,0.3216,0.07,nc,nc21443441,2017-01-10T20:00:25.756Z,"42 km WSW of Ferndale, California",earthquake,0.94,1.36,0.13,40,reviewed,nc,nc
2005-03-06T03:09:37.990Z,37.6333333,-118.834,6.891,3,md,45,54,0.004505,0.05,nc,nc21443457,2017-01-10T20:02:22.700Z,"12 km E of Mammoth Lakes, California",earthquake,0.19,0.35,0.12,63,reviewed,nc,nc
2005-03-06T06:17:49.000Z,47.75,-69.73,13.3,4.9,mb,199,30.1,,,us,usp000dhn5,2020-07-08T01:51:29.831Z,"15 km SE of Saint-Siméon, Canada",earthquake,,,,78,reviewed,ott,us
2005-03-06T13:20:06.430Z,48.0216667,-121.8333333,13.189,3.5,md,82,60,,0.5,uw,uw10647093,2017-04-01T21:21:06.164Z,"8 km ENE of Lake Roesiger, Washington",earthquake,0.837,1.98,0.03,8,reviewed,uw,uw
2005-03-10T04:08:55.090Z,32.1948333,-115.4113333,5.995,3.04,ml,18,246,0.5257,0.31,ci,ci14131172,2016-03-07T22:36:08.003Z,"23km W of Alberto Oviedo Mota, B.C., MX",earthquake,1.57,31.61,0.304,23,reviewed,ci,ci
2005-03-11T12:29:14.880Z,40.2328333,-124.882,10.217,3.25,md,14,301,0.4396,0.18,nc,nc21444692,2017-01-10T20:57:13.074Z,"64 km SW of Ferndale, California",earthquake,7.11,4.48,0.12,6,reviewed,nc,nc
2005-03-11T21:24:41.550Z,27.997,-112.062,10,3.7,mb,24,210.1,,1.15,us,usp000dj0m,2014-11-07T01:25:13.465Z,"75 km NNE of Santa Rosalía, Mexico",earthquake,,,,3,reviewed,us,us
2005-03-12T10:58:16.800Z,40.6881667,-124.7185,11.489,3.41,ml,60,221,0.3604,0.21,nc,nc21444900,2017-01-10T21:09:47.610Z,"40 km WNW of Ferndale, California",earthquake,1.01,2.53,,3,reviewed,nc,nc
2005-03-13T03:37:47.710Z,47.2543333,-122.825,24.03,3.3,md,76,40,,0.31,uw,uw10651803,2017-04-01T21:26:10.850Z,"5 km WSW of Home, Washington",earthquake,0.036,0.07,0.03,8,reviewed,uw,uw
2005-03-13T17:08:14.000Z,46.54,-80.98,18,3.6,mblg,26,79.8,,,us,usp000dj4b,2014-11-07T01:25:13.964Z,"5 km N of Greater Sudbury, Canada",earthquake,,,,,reviewed,ott,ott
2005-03-13T22:09:12.760Z,37.4536667,-118.8398333,5.448,4,mw,49,82,0.1,0.05,nc,nc21445149,2017-03-17T18:28:54.798Z,"15 km SW of Aspen Springs, California",earthquake,0.24,0.87,,6,reviewed,nc,nc
2005-03-13T23:43:15.300Z,33.3021667,-116.8513333,12.459,3.45,ml,12,50.6,0.05217,0.3,ci,ci14131672,2016-03-07T21:33:58.821Z,"6km S of Palomar Observatory, CA",earthquake,0.33,0.87,0.228,115,reviewed,ci,ci
2005-03-14T20:23:07.110Z,34.423,-118.669,13.737,3.55,ml,86,21,,0.36,ci,ci14131872,2016-03-07T23:18:22.201Z,"8km SSW of Castaic, CA",earthquake,0.33,0.6,0.191,124,reviewed,ci,ci
2005-03-15T00:21:06.880Z,36.9191667,-112.5776667,23.62,3.5,ml,9,126,0.1682,0.17,uu,uu50296230,2019-06-28T18:48:01.192Z,"5 km WSW of Fredonia, Arizona",earthquake,1.39,0.83,,9,reviewed,uu,uu
2005-03-16T23:47:13.850Z,35.9305,-119.97,28.025,3.18,md,57,179,0.06847,0.28,nc,nc21445777,2017-01-10T21:58:13.980Z,"8 km S of Kettleman City, California",earthquake,0.87,0.63,0.1,67,reviewed,nc,nc
2005-03-17T23:21:30.230Z,40.743,-124.478,26.825,4.08,mw,37,217,0.2883,0.07,nc,nc21446031,2020-05-06T07:08:43.636Z,"21 km WNW of Indianola, California",earthquake,0.49,1.4,,3,reviewed,nc,nc
2005-03-17T23:40:52.770Z,40.3103333,-124.5686667,19.427,3.23,md,26,236,0.209,0.08,nc,nc21446034,2017-01-10T22:09:55.150Z,"39 km SW of Ferndale, California",earthquake,0.87,0.28,0.08,39,reviewed,nc,nc
2005-03-18T07:23:58.490Z,40.3706667,-124.972,17.08,4.85,mw,139,230,0.4964,0.27,nc,nc21446135,2020-05-06T07:09:36.986Z,"64 km WSW of Ferndale, California",earthquake,0.87,4.5,,4,reviewed,nc,nc
2005-03-18T23:31:18.000Z,45,-111.89,10.5,3.6,ml,28,46.7,,,us,usp000djge,2014-11-07T01:25:16.205Z,"32 km S of Virginia City, Montana",earthquake,,,,,reviewed,but,but
2005-03-22T08:11:50.510Z,31.836,-88.06,5,3.3,mblg,9,204.2,,0.16,us,usp000djsv,2014-11-07T01:25:17.704Z,"9 km NNE of Coffeeville, Alabama",earthquake,,,,,reviewed,us,us
2005-03-22T08:55:05.580Z,33.28,-116.2595,4.258,3.7,ml,73,21,0.1326,0.23,ci,ci14133048,2016-03-07T19:44:59.667Z,"11km ENE of Borrego Springs, CA",earthquake,0.21,0.59,0.175,120,reviewed,ci,ci
2005-03-23T00:07:06.390Z,33.8811667,-118.4433333,11.708,3.37,ml,108,41,,0.34,ci,ci14133232,2016-03-07T19:45:05.472Z,"3km W of Manhattan Beach, CA",earthquake,0.37,0.66,0.191,52,reviewed,ci,ci
2005-03-26T00:21:01.610Z,46.199,-122.19,0.4,3.2,md,33,35.5,,,us,usp000dk2d,2014-11-07T01:25:19.422Z,"37 km NNE of Amboy, Washington",earthquake,,,,,reviewed,sea,sea
2005-03-26T04:36:48.830Z,35.8388333,-120.387,6.459,3.68,mw,62,33,0.00991,0.04,nc,nc21447168,2017-03-17T18:31:51.415Z,"7 km SSE of Parkfield, California",earthquake,0.14,0.21,,4,reviewed,nc,nc
2005-03-26T14:15:20.390Z,46.1931667,-122.1875,-1.043,3.1,md,29,45,,0.34,uw,uw10664673,2016-07-22T21:15:54.190Z,"37 km NNE of Amboy, Washington",earthquake,0.802,0.63,0.04,11,reviewed,uw,uw
2005-03-27T01:28:54.240Z,46.1951667,-122.1898333,-1.323,3.2,md,30,43,,0.19,uw,uw10665043,2016-07-22T21:16:00.430Z,"37 km NNE of Amboy, Washington",earthquake,0.436,0.41,0.03,12,reviewed,uw,uw
2005-03-27T04:31:14.360Z,46.1943333,-122.1896667,-1.623,3,md,33,43,,0.44,uw,uw10665198,2016-07-22T21:16:02.870Z,"37 km NNE of Amboy, Washington",earthquake,0.094,0.1,0.04,9,reviewed,uw,uw
2005-03-27T11:46:03.380Z,46.1948333,-122.1906667,-1.013,3,md,32,43,,0.37,uw,uw10665518,2016-07-22T21:16:07.110Z,"37 km NNE of Amboy, Washington",earthquake,0.754,0.7,0.04,12,reviewed,uw,uw
2005-03-27T17:26:13.850Z,46.1898333,-122.1881667,-0.703,3,md,23,46,,0.15,uw,uw10665738,2016-07-22T21:16:09.600Z,"36 km NNE of Amboy, Washington",earthquake,0.347,0.3,0.04,11,reviewed,uw,uw
2005-03-30T16:00:24.950Z,37.539,-118.4576667,9.169,3.01,md,37,82,0.08288,0.05,nc,nc21447760,2018-04-24T20:47:17.348Z,"15 km NNE of Mesa, California",earthquake,0.19,0.59,0.09,44,reviewed,nc,nc
2005-03-31T01:46:34.750Z,46.1946667,-122.1853333,-1.633,3.1,md,25,43,0.0151,0.25,uw,uw10668628,2016-07-22T21:16:55.250Z,"37 km NNE of Amboy, Washington",earthquake,0.028,0.04,0.04,7,reviewed,uw,uw
2005-03-31T10:35:37.490Z,44.284,-114.129,5,3.1,ml,22,89.2,,0.56,us,usp000dksr,2014-11-07T01:25:22.850Z,"21 km E of Clayton, Idaho",earthquake,,,,,reviewed,us,us
2005-03-31T15:13:08.000Z,46.28,-75.64,18,3.4,mblg,5,300.5,,,us,usp000dktm,2014-11-07T01:25:22.922Z,"27 km ESE of Maniwaki, Canada",earthquake,,,,,reviewed,ott,ott
2005-03-31T19:13:42.820Z,35.3228333,-118.5576667,2.111,3.24,ml,72,29,0.1163,0.23,ci,ci14135032,2016-03-07T23:18:51.187Z,"23km NNW of Tehachapi, CA",earthquake,0.25,0.61,0.261,77,reviewed,ci,ci
2005-04-01T10:25:53.180Z,35.845,-120.3931667,6.415,3.07,md,58,37,0.00991,0.04,nc,nc21448001,2017-01-10T23:56:01.770Z,"7 km SSE of Parkfield, California",earthquake,0.16,0.23,0.07,79,reviewed,nc,nc
2005-04-02T22:43:44.000Z,46.15,-112.01,15.2,3.4,ml,31,67.9,,,us,usp000dm1r,2014-11-07T01:25:28.163Z,"12 km SE of Boulder, Montana",earthquake,,,,,reviewed,but,but
2005-04-03T14:39:16.970Z,28.393,-100.305,5,3.5,mblg,7,266.6,,1.01,us,usp000dm3z,2015-03-24T00:44:04.602Z,"11 km NE of Guerrero, Mexico",earthquake,,,,,reviewed,us,us
2005-04-03T16:41:12.940Z,46.195,-122.1911667,-0.483,3,md,22,49,0.01463,0.14,uw,uw10654563,2016-07-22T21:17:52.320Z,"37 km NNE of Amboy, Washington",earthquake,0.362,0.26,0.03,13,reviewed,uw,uw
2005-04-04T05:43:41.450Z,46.196,-122.189,-0.733,3.4,md,32,45,0.01355,0.18,uw,uw10654978,2016-07-22T21:17:59.230Z,"37 km NNE of Amboy, Washington",earthquake,0.383,0.32,0.03,8,reviewed,uw,uw
2005-04-04T10:56:35.190Z,46.1968333,-122.191,-1.053,3.2,md,29,47,,0.22,uw,uw10655348,2016-07-22T21:18:01.590Z,"37 km NNE of Amboy, Washington",earthquake,0.448,0.43,0.03,9,reviewed,uw,uw
2005-04-05T04:16:15.350Z,46.194,-122.1865,-0.524,3.3,md,39,35,,0.31,uw,uw10656068,2016-07-22T21:18:14.030Z,"37 km NNE of Amboy, Washington",earthquake,0.611,0.45,0.03,17,reviewed,uw,uw
2005-04-06T08:10:03.920Z,40.7436667,-123.1966667,29.528,3.13,md,13,77,0.08559,0.05,nc,nc21448654,2017-01-11T00:23:11.880Z,"12 km W of Junction City, California",earthquake,0.3,0.75,0.09,34,reviewed,nc,nc
2005-04-06T14:35:39.470Z,44.295,-115.138,5,3.3,ml,32,55.4,,0.5,us,usp000dme5,2014-11-07T01:25:29.983Z,"18 km WNW of Stanley, Idaho",earthquake,,,,,reviewed,us,us
2005-04-08T04:32:38.000Z,46.26,-73.45,18,3.4,mblg,13,160.3,,,us,usp000dmk5,2014-11-07T01:25:31.077Z,"6 km SW of Saint-Gabriel, Canada",earthquake,,,,,reviewed,ott,ott
2005-04-09T08:01:19.140Z,46.1941667,-122.186,-0.683,3,md,27,43,,0.32,uw,uw10660088,2016-07-22T21:19:08.600Z,"37 km NNE of Amboy, Washington",earthquake,0.695,0.58,0.03,6,reviewed,uw,uw
2005-04-12T00:01:04.562Z,38.6076,-118.5148,12.4,3,ml,15,181.55,0.218,0.1122,nn,nn00135452,2018-04-24T20:47:40.133Z,"13 km NE of Hawthorne, Nevada",earthquake,,2.1,,,reviewed,nn,nn
2005-04-12T11:06:46.680Z,32.7248333,-116.8211667,9.787,3.94,ml,42,110,0.1028,0.48,ci,ci14137160,2016-03-07T21:35:14.353Z,"5km E of Jamul, CA",earthquake,0.53,31.61,0.223,126,reviewed,ci,ci
2005-04-12T13:53:15.280Z,35.5828333,-120.8683333,6.141,3.21,ml,70,44,0.05766,0.08,nc,nc21449562,2017-01-11T01:12:53.520Z,"15 km WNW of Templeton, California",earthquake,0.13,0.43,,9,reviewed,nc,nc
2005-04-13T21:55:15.612Z,38.6249,-118.5135,9.2,3.6,mb,19,89.25,0.008,0.1082,nn,nn00135671,2018-04-24T20:47:42.684Z,"14 km NE of Hawthorne, Nevada",earthquake,,1.5,,,reviewed,nn,nn
2005-04-16T09:04:35.510Z,34.875,-119.2251667,12.163,3.05,ml,81,36,,0.41,ci,ci14137996,2016-03-08T00:42:52.272Z,"8km WNW of Pine Mountain Club, CA",earthquake,0.38,0.72,0.249,102,reviewed,ci,ci
2005-04-16T10:13:15.330Z,35.8908333,-120.4345,8.014,3.45,mw,62,35,0.02883,0.06,nc,nc21450190,2017-01-11T01:39:33.930Z,"0 km S of Parkfield, California",earthquake,0.15,0.24,,4,reviewed,nc,nc
