time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-02-01T08:58:32.620Z,39.5735,-107.3522,1.72,3.1,ml,,77,0.884,0.51,us,us2000jbqr,2019-04-18T19:09:28.040Z,"3 km NW of Glenwood Springs, Colorado",earthquake,1.3,2.4,0.039,88,reviewed,us,us
2019-02-02T02:27:29.858Z,40.6105,-115.9894,1.3,3.3,ml,11,110.65,0.414,0.1855,nn,nn00676619,2019-04-18T19:09:30.040Z,"15 km SE of Carlin, Nevada",earthquake,,7.4,0.26,10,reviewed,nn,nn
2019-02-02T10:52:21.990Z,40.3006667,-124.4946667,6.44,4.3,mw,30,250,0.1601,0.15,nc,nc73139111,2019-04-18T19:09:31.040Z,"18km W of Petrolia, CA",earthquake,0.31,0.43,,4,reviewed,nc,nc
2019-02-02T11:18:26.010Z,40.305,-124.469,7.38,3.05,ml,24,250,0.1401,0.15,nc,nc73139116,2019-04-18T19:09:32.040Z,"16km W of Petrolia, CA",earthquake,0.47,0.56,0.176,12,reviewed,nc,nc
2019-02-02T20:19:17.400Z,32.7708333,-118.3463333,1.77,3.4,ml,24,233,0.1867,0.33,ci,ci38216855,2019-04-18T19:09:33.040Z,"6km S of San Clemente Is. (SE tip), CA",earthquake,1.19,1.36,0.167,283,reviewed,ci,ci
2019-02-03T00:36:50.860Z,40.3076667,-124.4745,7,3.13,ml,26,250,0.1439,0.11,nc,nc73139166,2019-04-18T19:09:34.040Z,"16km W of Petrolia, CA",earthquake,0.33,0.44,0.197,17,reviewed,nc,nc
2019-02-03T01:38:24.340Z,40.2955,-124.462,6.62,3.64,mw,29,250,0.1365,0.18,nc,nc73139181,2019-04-18T19:09:34.040Z,"15km WSW of Petrolia, CA",earthquake,0.45,0.6,,2,reviewed,nc,nc
2019-02-03T05:00:59.670Z,29.2203,-97.5113,5,3,mb_lg,,129,0.447,0.49,us,us2000jcm8,2019-04-18T19:09:34.040Z,"13 km ESE of Smiley, Texas",earthquake,6.8,2,0.069,48,reviewed,us,us
2019-02-03T17:11:17.260Z,46.8676,-112.6746,5,3.7,mwr,,50,0.088,0.79,us,us2000jcta,2019-04-18T19:09:12.040Z,"9 km S of Lincoln, Montana",earthquake,2.2,2,0.075,17,reviewed,us,us
2019-02-03T17:19:00.490Z,46.8102,-112.6216,5,3.4,ml,,79,0.147,0.68,us,us2000jctf,2019-04-18T19:09:12.040Z,"16 km SSE of Lincoln, Montana",earthquake,3,2,0.05,52,reviewed,us,us
2019-02-03T22:18:12.650Z,40.2893333,-124.4741667,7.33,4.48,mw,26,250,0.147,0.17,nc,nc73139336,2019-04-18T19:09:36.040Z,"16km WSW of Petrolia, CA",earthquake,0.56,0.54,,4,reviewed,nc,nc
2019-02-03T23:13:21.670Z,40.3031667,-124.4956667,7.36,3.11,ml,26,250,0.1605,0.16,nc,nc73139351,2019-04-18T19:09:36.040Z,"18km W of Petrolia, CA",earthquake,0.4,0.49,0.212,17,reviewed,nc,nc
2019-02-03T23:43:21.810Z,40.307,-124.4965,7.66,4.19,mw,30,250,0.1607,0.2,nc,nc73139366,2019-04-18T19:09:36.040Z,"18km W of Petrolia, CA",earthquake,0.58,0.67,,3,reviewed,nc,nc
2019-02-04T00:05:06.510Z,40.3031667,-124.4968333,7.64,3.46,mw,27,250,0.1614,0.16,nc,nc73139371,2019-04-18T19:09:36.040Z,"18km W of Petrolia, CA",earthquake,0.37,0.55,,5,reviewed,nc,nc
2019-02-04T02:01:28.470Z,37.6358333,-118.8115,3.12,3,md,30,54,0.01947,0.04,nc,nc73139386,2019-04-18T19:09:36.040Z,"14km NW of Toms Place, CA",earthquake,0.26,0.32,0.186,41,reviewed,nc,nc
2019-02-04T18:19:20.900Z,40.7311667,-124.089,7.9,3.05,ml,24,77,0.06661,0.12,nc,nc73139526,2019-04-18T19:09:38.040Z,"5km E of Pine Hills, CA",earthquake,0.32,0.42,0.158,15,reviewed,nc,nc
2019-02-06T18:23:01.570Z,40.8465,-123.8395,25.83,4.39,mw,32,67,0.08586,0.13,nc,nc73138600,2019-04-25T15:31:47.040Z,"13km ESE of Blue Lake, CA",earthquake,0.26,0.59,,5,reviewed,nc,nc
2019-02-06T21:07:52.710Z,32.2676667,-115.0993333,24.8,3.33,ml,24,261,0.04031,0.28,ci,ci37522578,2019-04-25T15:31:47.040Z,"2km SSE of Guadalupe Victoria, B.C., MX",earthquake,0.71,0.69,0.164,177,reviewed,ci,ci
2019-02-06T22:06:20.730Z,45.8631,-111.3487,5,3,ml,,67,0.043,0.58,us,us2000jel4,2019-04-25T15:31:47.040Z,"1 km WNW of Manhattan, Montana",earthquake,1.1,1.9,0.06,36,reviewed,us,us
2019-02-07T08:24:37.820Z,34.7096667,-116.283,1.74,3.17,ml,76,31,0.1117,0.18,ci,ci37523026,2019-04-25T15:31:49.040Z,"11km W of Ludlow, CA",earthquake,0.1,0.26,0.142,267,reviewed,ci,ci
2019-02-07T16:14:55.280Z,34.7075,-116.2861667,2.2,3.46,mw,78,27,0.1137,0.17,ci,ci37523410,2019-04-25T15:31:50.040Z,"12km W of Ludlow, CA",earthquake,0.09,0.25,,4,reviewed,ci,ci
2019-02-07T16:41:24.540Z,34.704,-116.2861667,1.56,3.97,mw,96,27,0.113,0.18,ci,ci37523530,2019-11-06T20:07:20.700Z,"12km W of Ludlow, CA",earthquake,0.09,0.27,,6,reviewed,ci,ci
2019-02-08T07:23:37.310Z,46.5065,-81.1683,2.2,3.1,mb_lg,,127,2.174,0.58,us,us2000jf93,2019-04-25T15:31:54.040Z,"7 km SW of Azilda, Canada",earthquake,6.3,5.9,0.068,57,reviewed,us,us
2019-02-10T17:12:23.980Z,33.705,-116.8305,16.78,3.39,ml,153,13,0.07618,0.2,ci,ci37527826,2019-04-25T15:32:05.040Z,"8km SE of Valle Vista, CA",earthquake,0.1,0.24,0.153,318,reviewed,ci,ci
2019-02-12T17:27:23.180Z,36.2935,-120.8381667,11.06,3.16,ml,78,54,0.08298,0.07,nc,nc73141190,2019-05-01T22:00:36.040Z,"20km SW of New Idria, CA",earthquake,0.19,0.25,0.188,34,reviewed,nc,nc
2019-02-13T07:38:43.600Z,33.4888333,-116.8013333,6.18,3,ml,151,19,0.02349,0.23,ci,ci37530082,2019-05-01T22:00:38.040Z,"8km NE of Aguanga, CA",earthquake,0.1,0.35,0.169,186,reviewed,ci,ci
2019-02-13T16:39:49.890Z,35.5582,-97.1129,5,3.4,mb_lg,,68,0.042,0.29,us,us2000jh8n,2020-03-20T02:20:26.902Z,"8 km NNE of Harrah, Oklahoma",earthquake,1,1.4,0.046,124,reviewed,us,us
2019-02-14T00:48:30.899Z,36.4105,-96.8711,5,3.2,mb_lg,,76,0.098,0.29,us,usd0009e9u,2020-03-20T02:20:11.657Z,"10 km NW of Pawnee, Oklahoma",earthquake,1.6,1.7,0.058,77,reviewed,us,us
2019-02-14T10:07:08.220Z,31.8955,-115.8555,9.38,3.07,ml,29,129,0.1344,0.25,ci,ci37530890,2019-05-01T22:00:42.040Z,"70km ENE of Maneadero, B.C., MX",earthquake,0.4,0.97,0.154,73,reviewed,ci,ci
2019-02-15T12:02:50.770Z,40.4641667,-111.9443333,8.76,3.18,ml,48,28,0.01166,0.2,uu,uu60312662,2019-05-01T22:00:47.040Z,"2 km S of Bluffdale, Utah",earthquake,0.3,0.39,0.198,16,reviewed,uu,uu
2019-02-15T12:09:51.250Z,40.4631667,-111.948,8.59,3.7,ml,51,28,0.009325,0.21,uu,uu60312667,2021-05-05T21:05:48.610Z,"3 km SSW of Bluffdale, Utah",earthquake,0.31,0.42,0.216,21,reviewed,uu,uu
2019-02-16T13:58:58.810Z,31.6567,-104.3298,5,3,ml,,68,0.375,0.26,us,us2000jiv9,2019-05-01T22:00:52.040Z,"57 km S of Whites City, New Mexico",earthquake,2.3,1.9,0.081,20,reviewed,us,us
2019-02-16T21:22:50.830Z,44.465,-111.0071667,8.19,3.09,ml,21,95,0.1235,0.19,uu,uu60312957,2019-05-01T22:00:53.040Z,"23 km SSE of West Yellowstone, Montana",earthquake,0.45,2.38,0.256,8,reviewed,uu,uu
2019-02-16T22:05:30.740Z,38.732,-112.4938333,8.06,3.28,ml,23,68,0.1276,0.18,uu,uu60312977,2019-05-01T22:00:53.040Z,"9 km SSW of Kanosh, Utah",earthquake,0.33,0.86,0.184,19,reviewed,uu,uu
2019-02-17T09:55:24.160Z,38.3515,-122.3983333,7.99,3.7,mw,199,38,0.04764,0.13,nc,nc73143141,2019-10-15T06:01:07.884Z,"6km SSW of Yountville, CA",earthquake,0.09,0.14,,5,reviewed,nc,nc
2019-02-17T11:36:47.630Z,35.2863333,-118.5346667,6.86,3.43,ml,59,38,0.09329,0.14,ci,ci37533186,2019-07-07T21:18:16.706Z,"19km NNW of Tehachapi, CA",earthquake,0.12,0.42,0.152,313,reviewed,ci,ci
2019-02-19T18:08:10.770Z,35.1046,-97.8624,5,3,mb_lg,,87,0.207,0.68,us,us2000jk3v,2020-03-20T02:19:56.756Z,"6 km SSE of Amber, Oklahoma",earthquake,0.9,1.8,0.054,90,reviewed,us,us
2019-02-20T07:05:35.350Z,38.7375,-112.4965,8.22,4.04,ml,27,45,0.1335,0.18,uu,uu60313397,2021-05-05T21:05:51.070Z,"8 km SW of Kanosh, Utah",earthquake,0.33,0.6,0.137,22,reviewed,uu,uu
2019-02-20T11:51:00.520Z,31.6494,-104.3558,5,3.2,ml,,131,0.395,0.17,us,us2000jklt,2019-05-11T17:40:42.040Z,"58 km S of Whites City, New Mexico",earthquake,1.5,1.8,0.062,34,reviewed,us,us
2019-02-22T03:50:37.193Z,39.0876,-115.6724,0,3,ml,20,70.85,0.656,0.2414,nn,nn00678610,2019-05-11T17:40:44.040Z,"53 km SSE of Eureka, Nevada",earthquake,,0,0.28,14,reviewed,nn,nn
2019-02-22T06:44:20.810Z,45.9007,-111.3412,6.03,3.7,mwr,,67,0.007,0.56,us,us2000jldk,2020-10-14T03:29:25.734Z,"4 km N of Manhattan, Montana",earthquake,1.2,5.7,0.06,27,reviewed,us,us
2019-02-22T19:04:50.950Z,44.9888333333333,-123.8375,43.99,3,ml,18,135,,0.2,uw,uw61512381,2019-05-11T17:40:45.040Z,"4 km SE of Rose Lodge, Oregon",earthquake,0.56,0.91,0.131444964751404,8,reviewed,uw,uw
2019-02-22T19:53:47.810Z,41.687,-109.754,-3.34,3.01,ml,10,101,0.0908,0.17,uu,uu60313962,2019-05-11T17:40:45.040Z,"18 km NNE of Little America, Wyoming",earthquake,0.76,1.33,0.219,16,reviewed,uu,uu
2019-02-23T09:31:10.540Z,40.4743333,-111.9496667,8.55,3.1,ml,33,48,0.0197,0.19,uu,uu60314012,2019-05-11T17:40:46.040Z,"1 km SSW of Bluffdale, Utah",earthquake,0.34,0.5,0.241,17,reviewed,uu,uu
2019-02-23T14:23:51.250Z,45.0286,-114.4034,10,3.2,ml,,74,1.007,1.07,us,us2000jm1x,2019-05-11T17:40:25.040Z,"43 km WSW of Salmon, Idaho",earthquake,1.3,2,0.051,50,reviewed,us,us
2019-02-24T18:12:16.505Z,38.3635,-115.808,5.1,3,ml,66,71.8,0.721,0.265,nn,nn00678738,2019-05-11T17:40:50.040Z,"79 km N of Rachel, Nevada",earthquake,,1.8,0.39,23,reviewed,nn,nn
2019-02-25T18:27:10.630Z,30.3278,-114.3118,10,4.2,mb,,162,0.846,1.17,us,us2000jmya,2019-05-11T17:40:52.040Z,"92 km SSE of San Felipe, Mexico",earthquake,4,1.9,0.113,22,reviewed,us,us
2019-02-25T18:31:35.100Z,36.2368333,-120.8115,6.78,3.04,ml,83,57,0.02247,0.12,nc,nc73145656,2019-05-11T17:40:52.040Z,"22km ENE of San Lucas, CA",earthquake,0.17,0.31,0.221,26,reviewed,nc,nc
2019-02-26T09:51:34.320Z,33.893,-118.0883333,12.06,3.14,ml,144,18,0.04515,0.25,ci,ci38474368,2019-07-05T13:55:46.695Z,"2km SSW of Norwalk, CA",earthquake,0.14,0.38,0.191,301,reviewed,ci,ci
2019-02-26T13:58:15.710Z,33.2258333,-116.7473333,10.23,3.26,ml,126,12,0.01393,0.2,ci,ci38474552,2019-07-30T11:32:34.732Z,"2km SE of Lake Henshaw, CA",earthquake,0.11,0.28,0.144,282,reviewed,ci,ci
2019-02-26T19:31:33.670Z,32.0751667,-116.3485,16.46,3.01,ml,45,163,0.3473,0.22,ci,ci38475096,2019-05-14T18:36:34.040Z,"34km NE of Ensenada, B.C., MX",earthquake,0.34,0.82,0.125,21,reviewed,ci,ci
2019-02-26T23:50:24.770Z,36.878,-97.9301,5,3.8,mwr,,71,0.062,0.48,us,us2000jpam,2020-03-20T02:19:26.379Z,"0 km SW of Wakita, Oklahoma",earthquake,1.6,1.9,0.053,34,reviewed,us,us
2019-02-27T13:01:06.160Z,36.8786,-97.9145,6.76,3.2,mwr,,80,0.051,0.23,us,us2000jpj2,2019-05-14T18:36:33.040Z,"0 km SE of Wakita, Oklahoma",earthquake,1.1,1.5,,10,reviewed,us,slm
2019-02-28T02:13:48.140Z,36.2719,-97.4989,5,3.2,mwr,,20,0.211,0.98,us,us1000j8f8,2020-03-20T02:19:08.506Z,"3 km W of Lucien, Oklahoma",earthquake,2.8,1.9,,9,reviewed,us,slm
2019-02-28T03:38:55.900Z,37.633,-105.5672,5,3.4,ml,,70,0.124,0.81,us,us1000j8fs,2019-05-14T18:36:11.040Z,"22 km NNW of Blanca, Colorado",earthquake,1.8,2,0.097,32,reviewed,us,us
2019-02-28T11:07:23.859Z,37.2918,-117.485,5,3.1,ml,29,60.2,0.141,0.1904,nn,nn00678983,2019-05-14T18:36:34.040Z,"51 km SSW of Goldfield, Nevada",earthquake,,1.5,0.52,6,reviewed,nn,nn
2019-02-28T15:33:54.530Z,37.6432,-105.4965,5.72,3.3,mwr,,59,0.102,0.3,us,us1000j8pv,2019-05-14T18:36:13.040Z,"22 km N of Blanca, Colorado",earthquake,1.2,6,,3,reviewed,us,slm
2019-03-01T00:15:23.350Z,35.7312,-97.566,5,3.1,mb_lg,,22,0.111,0.28,us,us1000j91d,2020-03-20T02:18:53.610Z,"11 km NW of Edmond, Oklahoma",earthquake,0.8,1.9,0.053,94,reviewed,us,us
2019-03-02T05:55:56.600Z,40.2985,-124.5286667,19.5,3.79,mw,29,249,0.1862,0.13,nc,nc73147131,2019-05-14T18:36:11.040Z,"21km W of Petrolia, CA",earthquake,0.69,0.25,,4,reviewed,nc,nc
2019-03-02T11:42:36.520Z,30.4041,-114.1033,10,4.2,mb,,155,0.901,1,us,us1000j9ut,2019-05-14T18:36:16.040Z,"98 km SE of San Felipe, Mexico",earthquake,6.4,2,0.132,16,reviewed,us,us
2019-03-03T15:04:08.220Z,38.8951667,-122.6801667,3.43,3.09,ml,66,59,0.04401,0.08,nc,nc73147611,2019-05-14T18:36:11.040Z,"6km WSW of Lower Lake, CA",earthquake,0.16,0.4,0.176,41,reviewed,nc,nc
2019-03-04T17:16:43.810Z,44.6931667,-110.0821667,6.01,3.32,ml,23,76,0.07057,0.14,uu,uu60315147,2019-05-14T18:36:35.040Z,"35 km SSW of Silver Gate, Montana",earthquake,0.31,0.81,0.339,14,reviewed,uu,uu
2019-03-04T17:22:51.740Z,38.2803333,-108.911,0.76,4.49,mw,11,95,0.03542,0.18,uu,uu60315157,2021-05-05T21:05:55.160Z,"29 km E of La Sal, Utah",earthquake,0.48,0.9,,21,reviewed,uu,uu
2019-03-04T19:16:13.050Z,29.0257,-97.2069,5,3,mb_lg,,207,0.764,0.48,us,us1000jaf7,2019-05-14T18:36:21.040Z,"11 km SE of Cuero, Texas",earthquake,3,2,0.082,39,reviewed,us,us
2019-03-05T20:56:02.390Z,36.2955,-83.7356667,17.07,3.37,md,33,37,0.1815,0.11,se,se60233907,2020-01-23T11:43:13.995Z,"7 km NE of Maynardville, Tennessee",earthquake,0.32,0.46,0.195,31,reviewed,se,se
2019-03-07T15:35:11.360Z,38.0921667,-112.7745,6.23,3,ml,28,54,0.1764,0.23,uu,uu60315627,2019-05-24T21:21:14.040Z,"18 km SE of Minersville, Utah",earthquake,0.48,0.73,0.142,18,reviewed,uu,uu
